start_time,formula_file,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time,timeout,execution_time_in
Fri Jul 10 17:31:11 2020,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_3.cnf,304,40,939,137438953472,2,31,10,7,169.57,0.179487,0.108459,0.071028,False,0.19073247909545898
Fri Jul 10 17:31:12 2020,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case6.cnf,329,52,993,17179869184,3,25,10,8,155.62,0.073352,0.034247,0.039105,False,0.08569002151489258
Fri Jul 10 17:31:12 2020,/home/samplingfm/Benchmarks/V15/s832a_15_7.cnf,693,23,2017,3713024,4,15,10,10,68.30,0.065158,0.04155,0.023608,False,0.07777571678161621
Fri Jul 10 17:31:13 2020,/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring29.cnf,1141,61,4249,79888860,3,35,10,10,303.40,0.960347,0.845737,0.11461,False,0.9801633358001709
Fri Jul 10 17:31:13 2020,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case100.cnf,72,24,178,2097152,2,19,10,8,43.75,0.024135,0.010132,0.014003,False,0.03692746162414551
Fri Jul 10 17:31:13 2020,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case136.cnf,211,42,615,549755813888,3,23,10,6,159.50,0.050437,0.01824,0.032197,False,0.06101083755493164
Fri Jul 10 17:31:13 2020,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_1.cnf,238,45,680,4398046511104,2,26,10,10,120.10,0.243577,0.155927,0.08765,False,0.25353288650512695
Fri Jul 10 17:31:13 2020,/home/samplingfm/Benchmarks/V15/s382_15_7.cnf,350,24,995,12582912,3,17,10,9,87.33,0.053254,0.036711,0.016543,False,0.0649867057800293
Fri Jul 10 17:31:13 2020,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case125.cnf,393,35,1554,4294967296,5,27,10,10,105.30,0.068271,0.042855,0.025416,False,0.08020567893981934
Fri Jul 10 17:31:14 2020,/home/samplingfm/Benchmarks/V15/s526a_15_7.cnf,453,24,1304,8388608,5,22,10,10,96.90,0.278295,0.257246,0.021049,False,0.2895057201385498
Fri Jul 10 17:31:25 2020,/home/samplingfm/Benchmarks/FeatureModels/XSEngine.cnf,1260,0,2770,20465746440382087936529912643590977513970082939999139929055557568916492561530302110679412575402722502373941138017801081294493092560800,16,36,10,5,676.00,11.6507,11.1353,0.515485,False,11.665339708328247
Fri Jul 10 17:31:33 2020,/home/samplingfm/Benchmarks/FeatureModels/viper.cnf,1301,0,2844,57910688455926457672750694460622375839316668427856931989122071194909834270210779998660686674085019401545289770431395795190386135605200,15,34,10,6,660.17,7.56838,7.49226,0.07612,False,7.581601142883301
Fri Jul 10 17:31:39 2020,/home/samplingfm/Benchmarks/FeatureModels/phycore.cnf,1274,0,2806,32396704602647204579105770930681366361382204874293719652382487586910643207547033036249261219805630738357204504951593519643843764422160,16,34,10,8,666.75,6.42493,5.87111,0.553829,False,6.439584016799927
Fri Jul 10 17:31:47 2020,/home/samplingfm/Benchmarks/FeatureModels/cq7708.cnf,1238,0,25888,51632591949862962870965714318139690247780442097065084782883126917457806259452982946007598820610727520443635560439380123600,15,34,10,6,592.00,7.26804,7.03391,0.234135,False,7.283351182937622
Fri Jul 10 17:31:50 2020,/home/samplingfm/Benchmarks/FeatureModels/psim.cnf,1181,0,2609,13453112094617398415824934984913073033840711698308292670109074570535666450360752126123266769824474558845382956879372034000,15,33,10,6,577.17,3.3351,3.28088,0.054218,False,3.350072145462036
Fri Jul 10 17:31:56 2020,/home/samplingfm/Benchmarks/FeatureModels/aeb.cnf,1213,0,2721,62158656929883822819223168371063334073112422574166716896263360452573809665338057776443957907814576080520402364611609757200,16,36,10,6,608.17,5.99781,5.93432,0.063493,False,6.01377272605896
Fri Jul 10 17:32:04 2020,/home/samplingfm/Benchmarks/FeatureModels/sh7708.cnf,1253,0,25943,427966233130787603177977203541735802789609777996535061044385168721588446957012745550272962437481089567409828438998498238320,16,36,10,6,600.83,8.35778,8.12636,0.231418,False,8.372352123260498
Fri Jul 10 17:32:11 2020,/home/samplingfm/Benchmarks/FeatureModels/vrc4375.cnf,1258,0,2743,33084332701652779739056962443299195208377931760321846622813031806897827517928527319496695947071914974125113341957999449718510876827600,15,35,10,5,626.40,6.70992,6.64444,0.065479,False,6.723078012466431
Fri Jul 10 17:32:17 2020,/home/samplingfm/Benchmarks/FeatureModels/malta_mips32_4kc.cnf,1232,0,2827,904717463342496626698141478860019437880466231273079767644972828384336994195767648518643229053352714446689454709801564534939600,15,35,10,4,700.25,5.97746,5.26314,0.714322,False,5.991515159606934
Fri Jul 10 17:32:26 2020,/home/samplingfm/Benchmarks/FeatureModels/rattler.cnf,1311,0,2859,36341626046422703236831871790118932415798304939773441134257593815342372005014801142991753639770339443168932617021526200331411648968859600,18,35,10,8,666.88,8.31118,8.19332,0.117857,False,8.326676845550537
Fri Jul 10 17:32:30 2020,/home/samplingfm/Benchmarks/FeatureModels/asb2305.cnf,1242,0,2715,417249116727316090205005399204764707883643421972750615289264896973400390796333614668161893899033813538075537981222563862549045200,15,32,10,6,587.00,4.22908,4.16361,0.065468,False,4.242188930511475
Fri Jul 10 17:32:43 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_usb_d12.cnf,1281,0,2833,724452282191257697925950255124676789700121100521243776612492564151679325233456347634342026774701911898210973883682402307363995200,19,39,10,5,658.60,13.0468,12.9625,0.08434,False,13.061645269393921
Fri Jul 10 17:32:49 2020,/home/samplingfm/Benchmarks/FeatureModels/vads.cnf,1240,0,2849,2912181243739972266287508365657611660488448454974248661362563895749885749951515776635166845237087694052687786984385768722997200,14,35,10,7,605.86,6.15054,6.09102,0.059518,False,6.1656763553619385
Fri Jul 10 17:32:52 2020,/home/samplingfm/Benchmarks/FeatureModels/calm32_ceb.cnf,1173,0,2604,77674052529377392824747553600935813078433450659822055905519707522967392202246841496570076051609082173630985952799694800,15,32,10,9,606.22,2.95511,2.55209,0.403012,False,2.970020055770874
Fri Jul 10 17:33:04 2020,/home/samplingfm/Benchmarks/FeatureModels/se77x9.cnf,1319,0,26042,1200265594774990608550731701975282871464646051037606205645930676015365011378925415215241481887501187395620751271333018543518429649831440,16,37,10,7,842.57,12.1012,7.40647,4.69475,False,12.118733882904053
Fri Jul 10 17:33:13 2020,/home/samplingfm/Benchmarks/FeatureModels/se7751.cnf,1295,0,2840,1117583236770714575536766010511043269421454969801518650635423930259906418246288176200123884300864605865018096537192858720944199304720,15,35,10,5,615.00,8.1915,8.0931,0.098402,False,8.208033084869385
Fri Jul 10 17:33:19 2020,/home/samplingfm/Benchmarks/FeatureModels/mb93093.cnf,1230,0,2698,4332531790101400733678140100313740255389645340587691404685296193283792393028662296975599093186050195287673219083720127852476571600,15,34,10,5,635.00,6.0041,5.56871,0.435394,False,6.018653154373169
Fri Jul 10 17:33:21 2020,/home/samplingfm/Benchmarks/FeatureModels/sparc_erc32.cnf,1168,0,2587,31506117330638209963044978072983956210771703423518162467137502207143887426026525283299774751701910447997211646995406800,15,32,10,4,606.50,2.4651,2.40385,0.061248,False,2.4799890518188477
Fri Jul 10 17:33:27 2020,/home/samplingfm/Benchmarks/FeatureModels/lpcmt.cnf,1249,0,2778,37128091317744599575402179011383874999037121164929894272124153053569906046091105256246897401347676166648033913021227632428560,16,37,10,6,694.83,5.84506,4.98259,0.862463,False,5.8587000370025635
Fri Jul 10 17:33:31 2020,/home/samplingfm/Benchmarks/FeatureModels/vrc4373.cnf,1247,0,2718,509202409351894384285344147255617833487806233566421006364429917751432092157791081685490725093591442268803624392950818649034750107600,15,32,10,8,592.38,4.3222,4.26467,0.057533,False,4.337640762329102
Fri Jul 10 17:33:39 2020,/home/samplingfm/Benchmarks/FeatureModels/integrator_arm7.cnf,1259,0,2906,901857533767702059117370585265472680719171057196169588605434453774884930761461897145120625101012999415684092343888848361650331600,16,36,10,3,781.00,7.50799,6.20986,1.29813,False,7.524319171905518
Fri Jul 10 17:33:47 2020,/home/samplingfm/Benchmarks/FeatureModels/eb55.cnf,1270,0,2836,301734715727462260059076296893642204373830880207665530473120635919317710296476497778808221124681460383874926122552230596314640,17,36,10,5,773.80,7.79461,5.2986,2.49601,False,7.816864252090454
Fri Jul 10 17:33:51 2020,/home/samplingfm/Benchmarks/FeatureModels/ec555.cnf,1267,0,2770,13243342091091349013740456510305446812601566693292052188340222569008436541387491653746527129270479550058061198134769253084025450127280,16,32,10,5,602.40,4.09493,4.03477,0.060159,False,4.111398458480835
Fri Jul 10 17:33:59 2020,/home/samplingfm/Benchmarks/FeatureModels/sh4_202_md.cnf,1258,0,2795,1831985071449466301122500734320222066104859279897997798221604629080230532814473797854805137229361515529426106684096411803600,17,36,10,6,655.83,8.23009,6.29116,1.93893,False,8.246076822280884
Fri Jul 10 17:34:10 2020,/home/samplingfm/Benchmarks/FeatureModels/mb93091.cnf,1250,0,2744,168738006742295428464037249248962270867239429619158688172656999735993668979674898779104633521919647327019455917082364828803037339600,18,36,10,8,615.62,11.1954,11.1144,0.081026,False,11.213263273239136
Fri Jul 10 17:34:15 2020,/home/samplingfm/Benchmarks/FeatureModels/atlas_mips64_5kc.cnf,1209,0,2680,1205470172356025104091225414499057876161751291400577044446204675273807613594372971288133343686292224181967372709277287784400,16,35,10,8,596.75,4.73025,4.67176,0.058496,False,4.745113849639893
Fri Jul 10 17:34:21 2020,/home/samplingfm/Benchmarks/FeatureModels/eb42.cnf,1234,0,2746,10778928877792452073414800187504526535761802837949843158387276285440959828367094357964748747967231470914611531681461362434000,16,35,10,5,701.40,5.39955,4.37353,1.02601,False,5.415088653564453
Fri Jul 10 17:34:35 2020,/home/samplingfm/Benchmarks/FeatureModels/ea2468.cnf,1395,0,3079,59212636521270833269392654626765324549368402416608498439639685411641939593601250853184123930058512202078264031660452265851723014000,18,39,10,8,690.88,14.4914,11.8879,2.60352,False,14.507261037826538
Fri Jul 10 17:34:40 2020,/home/samplingfm/Benchmarks/FeatureModels/cma230.cnf,1212,0,2706,64076805638099426950275095315453046671350532231182612722856654516388970320712427884645443016035081597332176989650136014800,16,35,10,5,659.00,4.75179,4.14374,0.608052,False,4.767387866973877
Fri Jul 10 17:34:43 2020,/home/samplingfm/Benchmarks/FeatureModels/sparc_leon.cnf,1168,0,2587,31506117330638209963044978072983956210771703423518162467137502207143887426026525283299774751701910447997211646995406800,15,32,10,5,617.00,2.8228,2.45146,0.371345,False,2.8377797603607178
Fri Jul 10 17:34:49 2020,/home/samplingfm/Benchmarks/FeatureModels/olpch2294.cnf,1261,0,2805,195289070242314919154839742540973748175139734460950152748442426296005177330497768891648939136540121047105574996278082140112400,16,37,10,6,707.67,5.97328,5.16095,0.812329,False,5.987061500549316
Fri Jul 10 17:34:56 2020,/home/samplingfm/Benchmarks/FeatureModels/dreamcast.cnf,1252,0,2767,1092332618565423848974055832076369499519871106842678867145924945191427355610618517231560159719131013060082641211227561730000,15,36,10,7,651.29,7.78012,6.36743,1.41268,False,7.793946981430054
Fri Jul 10 17:35:04 2020,/home/samplingfm/Benchmarks/FeatureModels/excalibur_arm9.cnf,1233,0,26008,19150281629676577593982414815761151908593011352995872799135653116129514675546367915329225109946024878038324276735278348443600,14,33,10,6,662.83,7.94065,7.24276,0.697891,False,7.956791639328003
Fri Jul 10 17:35:11 2020,/home/samplingfm/Benchmarks/FeatureModels/frv400.cnf,1238,0,2711,34911778303359100285360688620357619830279966747242278979070550725814274146100298285982189048978556317924242065593738567768425832400,15,34,10,9,598.11,6.13942,6.0724,0.067023,False,6.154181480407715
Fri Jul 10 17:35:18 2020,/home/samplingfm/Benchmarks/FeatureModels/ipaq.cnf,1258,0,2822,3328813627920019383959856170288130161924184697654751732757189391239053364942273089107412317775334096958900733327687174587920,17,37,10,6,739.83,6.95219,4.96285,1.98935,False,6.965936899185181
Fri Jul 10 17:35:30 2020,/home/samplingfm/Benchmarks/FeatureModels/nano.cnf,1265,0,2824,50304240823837766789522624609121528712034240476247190286248384341434069554186340656230554598764419278244487613647638840646567440,17,38,10,4,751.25,12.8123,10.0665,2.74573,False,12.828636169433594
Fri Jul 10 17:35:34 2020,/home/samplingfm/Benchmarks/FeatureModels/stm3210e_eval.cnf,1269,0,2802,4912757308146160349314301146591062782855509161602264722534572884723063790968509380276050874186818212113782280182394229350320,17,33,10,8,678.75,3.56983,3.10548,0.464349,False,3.5830788612365723
Fri Jul 10 17:35:41 2020,/home/samplingfm/Benchmarks/FeatureModels/aki3068net.cnf,1207,0,2681,31485454963920208054558280086907523160934839609529086554576599506069434220826706450214316610420103414869008409925245208080,15,35,10,6,641.83,6.86063,6.71585,0.144775,False,6.87506890296936
Fri Jul 10 17:35:55 2020,/home/samplingfm/Benchmarks/FeatureModels/integrator_arm9.cnf,1267,0,26076,4058359009533639626886272534103178164739667387222518335105568636716329870954191014758144927057614850667504086770471219270128181200,16,38,10,4,828.00,13.4981,10.2549,3.24321,False,13.51671576499939
Fri Jul 10 17:35:59 2020,/home/samplingfm/Benchmarks/FeatureModels/mac7100evb.cnf,1234,0,2739,656138321259525538341752693748935312699763422251791867946687820763865319989865255405956422922846320061568854804405062352800,16,34,10,6,611.67,4.2839,4.22534,0.058563,False,4.299551010131836
Fri Jul 10 17:36:05 2020,/home/samplingfm/Benchmarks/FeatureModels/p2106.cnf,1249,0,2778,37128091317744599575402179011383874999037121164929894272124153053569906046091105256246897401347676166648033913021227632428560,16,37,10,6,675.17,5.89969,5.05785,0.841835,False,5.914538860321045
Fri Jul 10 17:36:09 2020,/home/samplingfm/Benchmarks/FeatureModels/prpmc1100.cnf,1223,0,2721,2386778324100711142791871438138773912866941091001368241150242782983181574983949615934433403698530961217489729564871837032400,17,34,10,7,680.43,4.5062,3.78411,0.72209,False,4.5219786167144775
Fri Jul 10 17:36:12 2020,/home/samplingfm/Benchmarks/FeatureModels/sparclite_sim.cnf,1168,0,2587,31506117330638209963044978072983956210771703423518162467137502207143887426026525283299774751701910447997211646995406800,15,32,10,3,611.00,2.45647,2.39965,0.056814,False,2.4701638221740723
Fri Jul 10 17:36:20 2020,/home/samplingfm/Benchmarks/FeatureModels/edb7xxx.cnf,1246,0,2779,478426496527527699866411782554016237250999711266131198240638284095447468947587294033608856796773329665851331156824514551554000,17,36,10,4,716.75,8.22822,6.08793,2.1403,False,8.24543285369873
Fri Jul 10 17:36:26 2020,/home/samplingfm/Benchmarks/FeatureModels/eb40.cnf,1240,0,2770,25147921194104289081422785250166499903471452406970580431744330836041112805102287373083319107327856107961979016363631373714960,16,36,10,5,667.60,6.18466,5.2826,0.902062,False,6.2008936405181885
Fri Jul 10 17:36:31 2020,/home/samplingfm/Benchmarks/FeatureModels/stb.cnf,1252,0,2747,6678736955779285254576571229859069961143864687253250411692331600152969267328120629990560687811254290499954579278975767895739467280,15,32,10,3,624.00,4.46435,4.395,0.069347,False,4.480936765670776
Fri Jul 10 17:36:34 2020,/home/samplingfm/Benchmarks/FeatureModels/h8300h_sim.cnf,1182,0,2615,126024469283361873384607583754956414503940294936791222380108890012274328010073888669496725421228478394457674641589608400,15,32,10,5,638.80,2.73515,2.35707,0.378075,False,2.750379800796509
Fri Jul 10 17:36:37 2020,/home/samplingfm/Benchmarks/FeatureModels/skmb91302.cnf,1217,0,2666,104312279024946648529579719389894914749805492806872926786255139150569324938023942426100590625779291362117549733753132119206862800,15,32,10,7,580.71,3.3108,3.25588,0.054924,False,3.3255703449249268
Fri Jul 10 17:36:48 2020,/home/samplingfm/Benchmarks/FeatureModels/ixdp425.cnf,1247,0,2766,5961867833919365735034150862406148213485309229287867507440217575407752384139068980981149214343329000701690538879366080912138000,16,37,10,4,697.75,10.8773,9.99442,0.882929,False,10.891969919204712
Fri Jul 10 17:37:00 2020,/home/samplingfm/Benchmarks/FeatureModels/grg.cnf,1241,0,2759,1419430343248339822417295250140094576599180224083385080774798007253424972865348983863162216759638328212829690870015991949270800,16,37,10,5,650.40,12.0236,11.2039,0.819623,False,12.039592266082764
Fri Jul 10 17:37:02 2020,/home/samplingfm/Benchmarks/FeatureModels/h8s_sim.cnf,1183,0,2617,126024469283361873384607583754956414503940294936791222380108890012274328010073888669496725421228478394457674641589608400,15,32,10,7,584.43,2.53087,2.4766,0.05427,False,2.5462405681610107
Fri Jul 10 17:37:11 2020,/home/samplingfm/Benchmarks/FeatureModels/eb40a.cnf,1241,0,2771,25147921194104289081422785250166499903471452406970580431744330836041112805102287373083319107327856107961979016363631373714960,16,36,10,6,740.50,8.19923,5.26243,2.93679,False,8.212666988372803
Fri Jul 10 17:37:14 2020,/home/samplingfm/Benchmarks/FeatureModels/sleb.cnf,1188,0,2624,1193965566663859134973685220280349792789171080086920325827381837380911994879916618361588029860721019380751110364244942800,15,33,10,8,617.75,3.41436,3.03505,0.379311,False,3.4295544624328613
Fri Jul 10 17:37:17 2020,/home/samplingfm/Benchmarks/FeatureModels/jmr3904.cnf,1199,0,2649,47354958312017322187228635727719974166304448979757988173393495286576728031716214990221104849307102146718648692817347944400,15,33,10,7,603.57,3.30713,3.24943,0.057699,False,3.323216199874878
Fri Jul 10 17:37:25 2020,/home/samplingfm/Benchmarks/FeatureModels/jtst.cnf,1241,0,2772,15121495998831275484303312519507700915812019053404952348611125346766591260751909136987237623638136113369179343923959701702160,16,36,10,6,704.83,7.12134,5.36179,1.75954,False,7.137573957443237
Fri Jul 10 17:37:40 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_i82559.cnf,1259,0,2781,18367814290425503114723451651257356017633017579421835008043105119613367523180219552613565893879479893504723853951616378459430800,20,38,10,5,642.60,14.9427,14.8614,0.081253,False,14.961477279663086
Fri Jul 10 17:37:44 2020,/home/samplingfm/Benchmarks/FeatureModels/cq7750.cnf,1267,0,2772,2518121474204249998829150709974012764071762486950219669883634416585276298253070152359575299071609704599530362962861509907504898000,15,32,10,8,580.62,4.54928,4.4945,0.054784,False,4.564525604248047
Fri Jul 10 17:37:48 2020,/home/samplingfm/Benchmarks/FeatureModels/mace1.cnf,1234,0,2739,656138321259525538341752693748935312699763422251791867946687820763865319989865255405956422922846320061568854804405062352800,16,34,10,8,600.62,4.27706,4.21803,0.059028,False,4.292193174362183
Fri Jul 10 17:37:54 2020,/home/samplingfm/Benchmarks/FeatureModels/ref4955.cnf,1218,0,2700,8203198042416968764079367091185189410943931043684647241651574451763954390208350344320638479971108519696005910647887522258800,15,34,10,7,583.71,5.37765,5.32105,0.056608,False,5.390412092208862
Fri Jul 10 17:37:59 2020,/home/samplingfm/Benchmarks/FeatureModels/m5272c3.cnf,1323,0,2907,236757456339671212343440515250085432063359623357232316062924436259830130424626561012504701024010470939571791003895046764699600,15,36,10,6,643.83,5.40559,5.33191,0.073684,False,5.421432018280029
Fri Jul 10 17:38:04 2020,/home/samplingfm/Benchmarks/FeatureModels/gps4020.cnf,1213,0,2710,176978816646430128262454465706862515473051926603740449700234662393365537984535133150467986537796846439544132275118255054800,16,35,10,4,655.25,4.92317,4.27485,0.648328,False,4.937235116958618
Fri Jul 10 17:38:14 2020,/home/samplingfm/Benchmarks/FeatureModels/mbx.cnf,1295,0,2832,30860278645716549050008348639103305320703930725029295269037490742849701684856040114654709023248139647629277763023893050741496930050000,15,34,10,9,623.67,9.23382,9.17293,0.060889,False,9.247983694076538
Fri Jul 10 17:38:19 2020,/home/samplingfm/Benchmarks/FeatureModels/atlas_mips32_4kc.cnf,1216,0,2692,3013701685987860064828848058190827006407190355575026137793342728602704323214520149685823964126844222191824351059589075509200,16,35,10,7,632.57,5.62905,4.61701,1.01204,False,5.6419456005096436
Fri Jul 10 17:38:27 2020,/home/samplingfm/Benchmarks/FeatureModels/ts1000.cnf,1297,0,2832,118361099864133368335893344823291925477293669397491848887403311585650164219038394202109349298466472401038410185296506799430523661262800,15,34,10,9,652.44,8.14596,7.52759,0.618368,False,8.15985107421875
Fri Jul 10 17:38:33 2020,/home/samplingfm/Benchmarks/FeatureModels/at91sam7sek.cnf,1296,0,2875,25892172695631707467339544510355380330925246273138094412939752157280397331800857701433969660218983783924368850353132622389972000,17,35,10,7,691.71,5.43116,4.62647,0.804688,False,5.445152521133423
Fri Jul 10 17:38:45 2020,/home/samplingfm/Benchmarks/FeatureModels/sam7ex256.cnf,1332,0,2943,944851128754377944722173411804677661023530935654438424344672651367814009925738975686878368133920363477224489048817708604038128340000,17,37,10,4,750.00,12.2451,10.5615,1.68365,False,12.263052463531494
Fri Jul 10 17:38:53 2020,/home/samplingfm/Benchmarks/FeatureModels/phycore229x.cnf,1360,0,2980,17690241291695326522257789817466990270511110167732440205850532019265621118320902296911567073878924836323606003183874302922311817581561360,16,35,10,6,789.83,8.02751,6.4495,1.57801,False,8.043782949447632
Fri Jul 10 17:39:01 2020,/home/samplingfm/Benchmarks/FeatureModels/flexanet.cnf,1265,0,2837,3278903894837647385383025677048145143840742819779931931097147363211382413035553777636816295359193776074133611545850241774257680,16,39,10,5,697.60,7.84052,7.02892,0.811603,False,7.85603928565979
Fri Jul 10 17:39:08 2020,/home/samplingfm/Benchmarks/FeatureModels/mcb2100.cnf,1249,0,2778,37128091317744599575402179011383874999037121164929894272124153053569906046091105256246897401347676166648033913021227632428560,16,37,10,7,710.14,6.87203,4.97428,1.89775,False,6.888023138046265
Fri Jul 10 17:39:21 2020,/home/samplingfm/Benchmarks/FeatureModels/innovator.cnf,1256,0,25922,2273145273507107056962066084852614399147351244695680545974036427308723521009155401246295718557035373854925705734955987869924620443600,15,38,10,5,652.20,12.9405,12.1633,0.777235,False,12.960690975189209
Fri Jul 10 17:39:26 2020,/home/samplingfm/Benchmarks/FeatureModels/ocelot.cnf,1266,0,2755,122441612328434146014271827087725216118314573136837313901043927002510603381677819088486712277009703791662454004124699022669165341646800,15,35,10,4,690.00,4.91257,4.76764,0.144931,False,4.927748203277588
Fri Jul 10 17:39:31 2020,/home/samplingfm/Benchmarks/FeatureModels/malta_mips64_5kc.cnf,1232,0,2826,1809434874174797658787081388675821787630281759863191364036678533967714862466245282235573358214336838794045209802388910772789200,15,35,10,4,686.00,5.43875,5.22013,0.218613,False,5.4554359912872314
Fri Jul 10 17:39:38 2020,/home/samplingfm/Benchmarks/FeatureModels/ts6.cnf,1240,0,2849,2912181243739972266287508365657611660488448454974248661362563895749885749951515776635166845237087694052687786984385768722997200,14,35,10,8,627.88,6.64744,6.07846,0.568988,False,6.664836883544922
Fri Jul 10 17:39:42 2020,/home/samplingfm/Benchmarks/FeatureModels/cma28x.cnf,1204,0,2665,237571694265206578398272984004753070612681264821053916092117830551623372687358228936028174075111455698884683837312681320400,15,32,10,5,613.40,3.9439,3.88616,0.057744,False,3.9579429626464844
Fri Jul 10 17:39:53 2020,/home/samplingfm/Benchmarks/FeatureModels/aim711.cnf,1264,0,2827,18228676455213467398636827248933537472165275245806763164058682765391450510047032030613764564732647863862705341954389059319455600,17,38,10,5,675.20,10.575,8.85594,1.71906,False,10.59201192855835
Fri Jul 10 17:40:04 2020,/home/samplingfm/Benchmarks/FeatureModels/ebsa285.cnf,1245,0,2786,3688603299487618113601732503339929355329022335243900478763427492313697194171114567986090215817304761845718711970554095739078160,18,39,10,3,770.00,11.232,8.2651,2.96691,False,11.246549606323242
Fri Jul 10 17:40:14 2020,/home/samplingfm/Benchmarks/FeatureModels/aaed2000.cnf,1284,0,25982,28254010094088232967411816089608956039184394124128268343571924395124352345386025802638259993786106102905002982887012648528865320706000,15,35,10,5,700.80,9.95825,9.22084,0.737403,False,9.976665019989014
Fri Jul 10 17:40:28 2020,/home/samplingfm/Benchmarks/FeatureModels/picasso.cnf,1248,0,2775,180467710867440004363227345494024270069218483617721085776039786849563753273932382276755133730829350283193871551738684677382000,17,38,10,6,718.50,14.5254,11.3911,3.13436,False,14.542441368103027
Fri Jul 10 17:40:42 2020,/home/samplingfm/Benchmarks/FeatureModels/olpcl2294.cnf,1273,0,2832,20176980046009325699976231925656659773125711065309355831205001219158035365287069653622362342370942885261516709488458195138512400,16,36,10,5,875.20,13.439,6.3743,7.06469,False,13.456888914108276
Fri Jul 10 17:40:46 2020,/home/samplingfm/Benchmarks/FeatureModels/pati.cnf,1248,0,2867,7901505627733039911417502588183195931419743370986593956111576213702116855966805459012822245118008186717339802422502437673492400,14,33,10,9,596.78,4.08762,4.02552,0.062101,False,4.102891683578491
Fri Jul 10 17:41:01 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_i82544.cnf,1259,0,2781,18367814290425503114723451651257356017633017579421835008043105119613367523180219552613565893879479893504723853951616378459430800,20,38,10,7,646.00,15.1459,15.0425,0.103388,False,15.162813186645508
Fri Jul 10 17:41:10 2020,/home/samplingfm/Benchmarks/FeatureModels/e7t.cnf,1266,0,2785,119421541019806147825183596924748089633987033266919933380102984983069458246702346871860005508038038104228992809536990926956809399246800,15,36,10,6,616.33,8.76678,8.70805,0.058732,False,8.783860921859741
Fri Jul 10 17:41:18 2020,/home/samplingfm/Benchmarks/FeatureModels/olpce2294.cnf,1274,0,2835,8187965460549119231483396615787248158155368266800312424131065943440817252513126522783934300430301226732870028793150127339472400,16,36,10,2,845.00,8.16246,6.44164,1.72082,False,8.17866063117981
Fri Jul 10 17:41:21 2020,/home/samplingfm/Benchmarks/FeatureModels/am31_sim.cnf,1165,0,2582,31506117330638209963044978072983956210771703423518162467137502207143887426026525283299774751701910447997211646995406800,15,32,10,7,591.86,2.45838,2.39785,0.060527,False,2.479926347732544
Fri Jul 10 17:41:28 2020,/home/samplingfm/Benchmarks/FeatureModels/stdeval1.cnf,1190,0,2650,2165559830176251018434195838843725299641678774309162467789568310548326364114375745009507837070374853672884824543029364240,15,34,10,5,653.20,7.18198,6.17443,1.00755,False,7.198107004165649
Fri Jul 10 17:41:50 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_rltk8139.cnf,1257,0,2781,68828858795593272775087198413550031298528017967450084458769636009174082553737531810835159366561567882437931609117903009862950800,20,38,10,8,643.62,22.4304,22.3223,0.108152,False,22.451540231704712
Fri Jul 10 17:41:59 2020,/home/samplingfm/Benchmarks/FeatureModels/adder.cnf,1272,0,2815,98826262955116540654594658579507080173060213668622411355372612317123327888583768001824579847667155986221756840403183315918800,16,37,10,9,625.11,8.16003,8.09727,0.06276,False,8.176940679550171
Fri Jul 10 17:42:03 2020,/home/samplingfm/Benchmarks/FeatureModels/cme555.cnf,1266,0,2768,13243342091091349013740456510305446812601566693292052188340222569008436541387491653746527129270479550058061198134769253084025450127280,16,32,10,5,584.40,4.15969,4.10205,0.057632,False,4.1756415367126465
Fri Jul 10 17:42:12 2020,/home/samplingfm/Benchmarks/FeatureModels/refidt334.cnf,1263,0,2754,294575358478648842704374033460264452399286928994694689355130992870865151358349143876534835618239744081736380850022839784205694249934800,17,36,10,6,669.00,8.99865,8.89131,0.107337,False,9.013788223266602
Fri Jul 10 17:42:15 2020,/home/samplingfm/Benchmarks/FeatureModels/calm16_ceb.cnf,1173,0,2604,77674052529377392824747553600935813078433450659822055905519707522967392202246841496570076051609082173630985952799694800,15,32,10,7,578.57,2.65553,2.59475,0.060779,False,2.670363187789917
Fri Jul 10 17:42:21 2020,/home/samplingfm/Benchmarks/FeatureModels/pid.cnf,1229,0,2745,10312241264264360316882630439493993517498378640392427414337626661277726747904551971555244151264785339622272714045007624347600,18,36,10,8,679.62,6.46717,4.55326,1.91391,False,6.4858314990997314
Fri Jul 10 17:42:21 2020,/home/samplingfm/Benchmarks/FeatureModels/FM-3.6.1-refined.cnf,45,0,104,26256,3,5,10,1,0.00,0.025532,0.024989,0.000543,False,0.03887128829956055
