start_time,formula_file,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time,timeout,execution_time_in
Mon Jun 10 22:22:25 2019,/home/samplingfm/Benchmarks/FeatureModels/aim711.cnf,1264,0,2827,18228676455213467398636827248933537472165275245806763164058682765391450510047032030613764564732647863862705341954389059319455600,17,38,10,6,717.50,14.9781,10.2469,4.73119,False,14.990022897720337
Mon Jun 10 22:22:28 2019,/home/samplingfm/Benchmarks/FeatureModels/am31_sim.cnf,1165,0,2582,31506117330638209963044978072983956210771703423518162467137502207143887426026525283299774751701910447997211646995406800,15,32,10,4,608.00,2.73097,2.67402,0.056945,False,2.7384305000305176
Mon Jun 10 22:22:33 2019,/home/samplingfm/Benchmarks/FeatureModels/edosk2674.cnf,1194,0,2648,2735979535162214275872617440867927650740675093937014520704125793465505128048586378796672549783375302824430352565028200400,15,35,10,9,581.00,5.25414,5.1925,0.061639,False,5.2623960971832275
Mon Jun 10 22:22:43 2019,/home/samplingfm/Benchmarks/FeatureModels/se7751.cnf,1295,0,2840,1117583236770714575536766010511043269421454969801518650635423930259906418246288176200123884300864605865018096537192858720944199304720,15,35,10,7,632.29,9.84253,9.14368,0.698852,False,9.852849245071411
Mon Jun 10 22:22:50 2019,/home/samplingfm/Benchmarks/FeatureModels/eb40.cnf,1240,0,2770,25147921194104289081422785250166499903471452406970580431744330836041112805102287373083319107327856107961979016363631373714960,16,36,10,5,671.20,7.22104,6.14477,1.07627,False,7.230370759963989
Mon Jun 10 22:23:08 2019,/home/samplingfm/Benchmarks/FeatureModels/npwr.cnf,1258,0,2789,12547992763780082988343449894599960201701914022413839732438024463275550983233123951231086527743337190837565267874180812175376000,16,38,10,8,699.62,17.5356,13.4186,4.117,False,17.548554182052612
Mon Jun 10 22:23:13 2019,/home/samplingfm/Benchmarks/FeatureModels/sa1100mm.cnf,1222,0,2727,209616202899905496853626962912592929821056931944211378341387591523954569910853045135569713283511470426325077831260338331600,16,35,10,6,648.50,5.62794,4.87356,0.754379,False,5.638087272644043
Mon Jun 10 22:23:25 2019,/home/samplingfm/Benchmarks/FeatureModels/se77x9.cnf,1319,0,26042,1200265594774990608550731701975282871464646051037606205645930676015365011378925415215241481887501187395620751271333018543518429649831440,16,37,10,4,886.50,11.8236,8.56594,3.25768,False,11.837101936340332
Mon Jun 10 22:23:33 2019,/home/samplingfm/Benchmarks/FeatureModels/ts6.cnf,1240,0,2849,2912181243739972266287508365657611660488448454974248661362563895749885749951515776635166845237087694052687786984385768722997200,14,35,10,8,622.12,7.22109,7.15981,0.061279,False,7.2302329540252686
Mon Jun 10 22:23:38 2019,/home/samplingfm/Benchmarks/FeatureModels/mace1.cnf,1234,0,2739,656138321259525538341752693748935312699763422251791867946687820763865319989865255405956422922846320061568854804405062352800,16,34,10,4,583.50,5.05763,4.9997,0.057926,False,5.066934585571289
Mon Jun 10 22:23:55 2019,/home/samplingfm/Benchmarks/FeatureModels/pc_i82559.cnf,1259,0,2781,18367814290425503114723451651257356017633017579421835008043105119613367523180219552613565893879479893504723853951616378459430800,20,38,10,7,641.86,17.2702,17.1581,0.112177,False,17.28202748298645
Mon Jun 10 22:23:58 2019,/home/samplingfm/Benchmarks/FeatureModels/calm32_ceb.cnf,1173,0,2604,77674052529377392824747553600935813078433450659822055905519707522967392202246841496570076051609082173630985952799694800,15,32,10,6,594.17,3.21315,3.15463,0.058515,False,3.2210984230041504
Mon Jun 10 22:24:09 2019,/home/samplingfm/Benchmarks/FeatureModels/refidt334.cnf,1263,0,2754,294575358478648842704374033460264452399286928994694689355130992870865151358349143876534835618239744081736380850022839784205694249934800,17,36,10,8,663.25,10.2832,10.1163,0.166887,False,10.29397702217102
Mon Jun 10 22:24:14 2019,/home/samplingfm/Benchmarks/FeatureModels/ec555.cnf,1267,0,2770,13243342091091349013740456510305446812601566693292052188340222569008436541387491653746527129270479550058061198134769253084025450127280,16,32,10,7,586.57,4.98491,4.92352,0.061387,False,4.993590593338013
Mon Jun 10 22:24:22 2019,/home/samplingfm/Benchmarks/FeatureModels/viper.cnf,1301,0,2844,57910688455926457672750694460622375839316668427856931989122071194909834270210779998660686674085019401545289770431395795190386135605200,15,34,10,9,640.67,8.82299,8.74633,0.076658,False,8.83177375793457
Mon Jun 10 22:24:31 2019,/home/samplingfm/Benchmarks/FeatureModels/smdk2410.cnf,1265,0,25938,223804820883005219565977860540053812602475717896702621083241556676403615795832679166174675586852816805135269998167440236804077723600,15,34,10,3,721.00,8.85559,8.10529,0.750299,False,8.86864447593689
Mon Jun 10 22:24:54 2019,/home/samplingfm/Benchmarks/FeatureModels/pc_vmWare.cnf,1255,0,2776,2943205104036253854536669458385295189350684345476822510226946906879738883079765204207109889772778240909447817099528783779110800,19,39,10,6,639.83,22.4577,22.3484,0.109302,False,22.470824003219604
Mon Jun 10 22:25:02 2019,/home/samplingfm/Benchmarks/FeatureModels/csb281.cnf,1233,0,2728,409125153349147166078003587698894318744154556692926303919215694654936392041613417034981412168828692055924380207887059286171600,18,37,10,8,633.38,8.50624,8.43243,0.07382,False,8.515859127044678
Mon Jun 10 22:25:07 2019,/home/samplingfm/Benchmarks/FeatureModels/prpmc1100.cnf,1223,0,2721,2386778324100711142791871438138773912866941091001368241150242782983181574983949615934433403698530961217489729564871837032400,17,34,10,4,665.75,4.68881,4.41726,0.271544,False,4.697843551635742
Mon Jun 10 22:25:15 2019,/home/samplingfm/Benchmarks/FeatureModels/phycore229x.cnf,1360,0,2980,17690241291695326522257789817466990270511110167732440205850532019265621118320902296911567073878924836323606003183874302922311817581561360,16,35,10,2,790.00,8.17626,7.43246,0.743792,False,8.20059061050415
Mon Jun 10 22:25:35 2019,/home/samplingfm/Benchmarks/FeatureModels/ea2468.cnf,1395,0,3079,59212636521270833269392654626765324549368402416608498439639685411641939593601250853184123930058512202078264031660452265851723014000,18,39,10,4,803.50,19.9279,13.8407,6.08717,False,19.941417455673218
Mon Jun 10 22:25:40 2019,/home/samplingfm/Benchmarks/FeatureModels/cma28x.cnf,1204,0,2665,237571694265206578398272984004753070612681264821053916092117830551623372687358228936028174075111455698884683837312681320400,15,32,10,7,643.71,5.02797,4.51605,0.511923,False,5.036658763885498
Mon Jun 10 22:25:45 2019,/home/samplingfm/Benchmarks/FeatureModels/asb2305.cnf,1242,0,2715,417249116727316090205005399204764707883643421972750615289264896973400390796333614668161893899033813538075537981222563862549045200,15,32,10,8,605.75,5.05978,4.722,0.337777,False,5.067502975463867
Mon Jun 10 22:25:54 2019,/home/samplingfm/Benchmarks/FeatureModels/brutus.cnf,1221,0,2721,147716404586570259079951396519713177887358861225196111086326405665959910301945142498293459310940461293079818203566733467600,16,35,10,2,729.50,8.36004,7.32376,1.03628,False,8.37157654762268
Mon Jun 10 22:25:59 2019,/home/samplingfm/Benchmarks/FeatureModels/stb.cnf,1252,0,2747,6678736955779285254576571229859069961143864687253250411692331600152969267328120629990560687811254290499954579278975767895739467280,15,32,10,6,611.83,5.08635,5.00468,0.081667,False,5.0969929695129395
Mon Jun 10 22:26:02 2019,/home/samplingfm/Benchmarks/FeatureModels/sparc_leon.cnf,1168,0,2587,31506117330638209963044978072983956210771703423518162467137502207143887426026525283299774751701910447997211646995406800,15,32,10,7,597.86,2.79894,2.73859,0.060353,False,2.8063700199127197
Mon Jun 10 22:26:08 2019,/home/samplingfm/Benchmarks/FeatureModels/malta_mips32_4kc.cnf,1232,0,2827,904717463342496626698141478860019437880466231273079767644972828384336994195767648518643229053352714446689454709801564534939600,15,35,10,6,698.67,6.80903,6.00476,0.804273,False,6.81934666633606
Mon Jun 10 22:26:11 2019,/home/samplingfm/Benchmarks/FeatureModels/tx39_sim.cnf,1179,0,2602,682632541893845669089365150548794224452599778292732575200940395975820255893908361943767657141773822968058178943088795600,15,32,10,5,598.60,2.83351,2.77748,0.05603,False,2.841120958328247
Mon Jun 10 22:26:19 2019,/home/samplingfm/Benchmarks/FeatureModels/frv400.cnf,1238,0,2711,34911778303359100285360688620357619830279966747242278979070550725814274146100298285982189048978556317924242065593738567768425832400,15,34,10,7,599.43,7.18638,7.12201,0.064375,False,7.194606304168701
Mon Jun 10 22:26:24 2019,/home/samplingfm/Benchmarks/FeatureModels/vrc4373.cnf,1247,0,2718,509202409351894384285344147255617833487806233566421006364429917751432092157791081685490725093591442268803624392950818649034750107600,15,32,10,7,628.00,5.23232,4.85914,0.373185,False,5.239605188369751
Mon Jun 10 22:26:30 2019,/home/samplingfm/Benchmarks/FeatureModels/pid.cnf,1229,0,2745,10312241264264360316882630439493993517498378640392427414337626661277726747904551971555244151264785339622272714045007624347600,18,36,10,5,736.40,6.46551,5.24441,1.2211,False,6.47361421585083
Mon Jun 10 22:26:43 2019,/home/samplingfm/Benchmarks/FeatureModels/sam7ex256.cnf,1332,0,2943,944851128754377944722173411804677661023530935654438424344672651367814009925738975686878368133920363477224489048817708604038128340000,17,37,10,8,699.62,12.9499,11.7753,1.17457,False,12.96038031578064
Mon Jun 10 22:26:50 2019,/home/samplingfm/Benchmarks/FeatureModels/atlas_mips32_4kc.cnf,1216,0,2692,3013701685987860064828848058190827006407190355575026137793342728602704323214520149685823964126844222191824351059589075509200,16,35,10,9,618.67,6.60091,5.43694,1.16397,False,6.608769178390503
Mon Jun 10 22:27:20 2019,/home/samplingfm/Benchmarks/FeatureModels/pc_rltk8139.cnf,1257,0,2781,68828858795593272775087198413550031298528017967450084458769636009174082553737531810835159366561567882437931609117903009862950800,20,38,10,9,670.11,29.7727,26.033,3.73975,False,29.788841009140015
Mon Jun 10 22:27:37 2019,/home/samplingfm/Benchmarks/FeatureModels/pc_i82544.cnf,1259,0,2781,18367814290425503114723451651257356017633017579421835008043105119613367523180219552613565893879479893504723853951616378459430800,20,38,10,8,637.12,17.4041,17.2906,0.113425,False,17.415817737579346
Mon Jun 10 22:27:51 2019,/home/samplingfm/Benchmarks/FeatureModels/iq80321.cnf,1256,0,2787,25342626898430201909824329699786272403618712379659083100337068167210327619953868157130973975243435088456482831588702239533014800,17,38,10,4,742.75,13.7055,12.0464,1.65913,False,13.716647624969482
Mon Jun 10 22:27:59 2019,/home/samplingfm/Benchmarks/FeatureModels/assabet.cnf,1266,0,2837,152853697984254201014402699642298966564953892233299684921889093208516193607343523039508596478335101108992647510691895997105680,16,36,10,8,700.25,8.42422,7.0712,1.35302,False,8.435144424438477
Mon Jun 10 22:28:04 2019,/home/samplingfm/Benchmarks/FeatureModels/pati.cnf,1248,0,2867,7901505627733039911417502588183195931419743370986593956111576213702116855966805459012822245118008186717339802422502437673492400,14,33,10,5,587.00,4.79582,4.7414,0.054423,False,4.8061363697052
Mon Jun 10 22:28:07 2019,/home/samplingfm/Benchmarks/FeatureModels/h8300h_sim.cnf,1182,0,2615,126024469283361873384607583754956414503940294936791222380108890012274328010073888669496725421228478394457674641589608400,15,32,10,7,621.29,3.16197,2.74144,0.420534,False,3.1697728633880615
Mon Jun 10 22:28:16 2019,/home/samplingfm/Benchmarks/FeatureModels/edb7xxx.cnf,1246,0,2779,478426496527527699866411782554016237250999711266131198240638284095447468947587294033608856796773329665851331156824514551554000,17,36,10,5,668.40,8.24996,7.18257,1.0674,False,8.26208233833313
Mon Jun 10 22:28:29 2019,/home/samplingfm/Benchmarks/FeatureModels/hs7729pci.cnf,1298,0,26003,3313750866449934157711102362307707370730013504181374498671821304927844522358210222283687281791452902987656603872069222909733800425680,16,37,10,7,630.57,13.7262,13.4218,0.304464,False,13.740420579910278
Mon Jun 10 22:28:34 2019,/home/samplingfm/Benchmarks/FeatureModels/mac7100evb.cnf,1234,0,2739,656138321259525538341752693748935312699763422251791867946687820763865319989865255405956422922846320061568854804405062352800,16,34,10,7,615.29,5.01886,4.95518,0.06368,False,5.029140472412109
Mon Jun 10 22:28:44 2019,/home/samplingfm/Benchmarks/FeatureModels/sh4_202_md.cnf,1258,0,2795,1831985071449466301122500734320222066104859279897997798221604629080230532814473797854805137229361515529426106684096411803600,17,36,10,6,656.83,9.56814,7.32401,2.24412,False,9.57817792892456
Mon Jun 10 22:28:51 2019,/home/samplingfm/Benchmarks/FeatureModels/jtst.cnf,1241,0,2772,15121495998831275484303312519507700915812019053404952348611125346766591260751909136987237623638136113369179343923959701702160,16,36,10,3,710.00,7.26287,6.20306,1.0598,False,7.272883653640747
Mon Jun 10 22:28:59 2019,/home/samplingfm/Benchmarks/FeatureModels/vads.cnf,1240,0,2849,2912181243739972266287508365657611660488448454974248661362563895749885749951515776635166845237087694052687786984385768722997200,14,35,10,8,628.25,7.15331,7.08633,0.066981,False,7.161460876464844
Mon Jun 10 22:29:03 2019,/home/samplingfm/Benchmarks/FeatureModels/cme555.cnf,1266,0,2768,13243342091091349013740456510305446812601566693292052188340222569008436541387491653746527129270479550058061198134769253084025450127280,16,32,10,8,590.00,4.68418,4.62252,0.061657,False,4.691483736038208
