formula_file,timeout,execution_time_in
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case14.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b12_2.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring29.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case34.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case125.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case25.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case12.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case6.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case107.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case201.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring60.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case1.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_1.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_even2.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case7.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case139.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring21.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case2.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_1.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring41.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case18.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_2.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b12_2_linear.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b12_1.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring25.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_ptb_1.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case17.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case57.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case10.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_even3.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring27.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case120.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_2.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case23.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_1.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case52.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case43.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case132.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case115.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_3.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case103.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case53.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case35.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case30.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case146.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case142.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case9.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring20.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b12_even3_linear.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b14_even2_linear.cnf,True,10
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case211.cnf,True,10
