start_time,formula_file,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time,timeout,execution_time_in
Tue Jun 11 02:03:06 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_1.cnf,427,37,1382,1073741824,3,33,10,10,117.20,1.06954,1.03955,0.029995,False,1.0745728015899658
Tue Jun 11 02:03:08 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring51.cnf,496,42,1947,16777216,4,40,10,9,148.33,1.60116,1.5528,0.048358,False,1.6065590381622314
Tue Jun 11 02:03:08 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case206.cnf,14,5,42,4,0,3,10,1,0.00,0.002349,0.002084,0.000265,False,0.006133079528808594
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case18.cnf,,,,,,,,,,,,,True,240.0
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_even3.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 02:11:08 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case131.cnf,432,36,1829,6174015488,4,23,10,9,98.11,0.104047,0.073853,0.030194,False,0.11000585556030273
Tue Jun 11 02:11:13 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring6.cnf,885,72,2810,68719476736,2,42,10,10,231.50,4.68799,4.62653,0.061461,False,4.695227384567261
Tue Jun 11 02:11:22 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring11.cnf,966,72,3213,274408144896,4,38,10,10,275.30,9.24737,9.10354,0.143828,False,9.259401321411133
Tue Jun 11 02:11:22 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case33.cnf,51,13,142,1024,3,8,10,6,10.67,0.015289,0.005448,0.009841,False,0.0192108154296875
Tue Jun 11 02:11:22 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case122.cnf,314,27,1258,16777216,5,21,10,10,60.10,0.072772,0.048647,0.024125,False,0.07767748832702637
Tue Jun 11 02:11:22 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case36.cnf,64,12,208,276,2,9,10,8,14.25,0.011953,0.003548,0.008405,False,0.016087055206298828
Tue Jun 11 02:11:50 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case146.cnf,219,64,557,70368744177664,4,37,10,10,95.70,27.1777,24.0585,3.11916,False,27.203285932540894
Tue Jun 11 02:11:50 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case31.cnf,53,13,147,1024,3,8,10,10,13.50,0.019921,0.004621,0.0153,False,0.024216651916503906
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_device_1_linear.cnf,,,,,,,,,,,,,True,240.0
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_even2.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 02:19:50 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case38.cnf,143,15,567,4096,2,15,10,7,18.00,0.033138,0.015166,0.017972,False,0.03955960273742676
Tue Jun 11 02:19:50 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case51.cnf,132,21,395,262144,2,11,10,8,58.12,0.031049,0.007598,0.023451,False,0.03631758689880371
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case42.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 02:23:54 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case49.cnf,1510,67,6501,2305843009213693952,7,57,10,10,353.80,3.21389,3.08576,0.12813,False,3.2213494777679443
Tue Jun 11 02:24:38 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring14.cnf,1458,72,5009,1865275930882,3,42,10,10,320.30,44.53,44.2989,0.231045,False,44.54671835899353
Tue Jun 11 02:25:07 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring9.cnf,1434,72,5028,274408144896,3,40,10,10,247.40,28.878,28.7694,0.108627,False,28.89122462272644
Tue Jun 11 02:25:12 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring5.cnf,885,72,2810,68719476736,2,42,10,10,227.70,4.68514,4.62888,0.056262,False,4.693666219711304
Tue Jun 11 02:26:50 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case9.cnf,279,67,752,562949953421312,5,46,10,8,182.50,98.3729,71.6441,26.7288,False,98.43796586990356
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_device_1_even_linear.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 02:30:51 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case21.cnf,126,16,409,8192,2,12,10,8,37.00,0.034412,0.011401,0.023011,False,0.04035449028015137
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b12_even7_linear.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 02:34:51 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case45.cnf,116,17,421,16384,3,15,10,9,11.00,0.018495,0.009259,0.009236,False,0.023636579513549805
Tue Jun 11 02:34:51 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case112.cnf,137,18,519,32768,2,13,10,9,19.11,0.018486,0.007278,0.011208,False,0.0232696533203125
Tue Jun 11 02:34:51 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_3.cnf,304,40,939,137438953472,2,31,10,8,123.50,0.195094,0.133892,0.061202,False,0.19978809356689453
Tue Jun 11 02:34:52 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case121.cnf,291,48,975,274877906944,5,33,10,8,121.38,0.915944,0.583202,0.332742,False,0.920665979385376
Tue Jun 11 02:35:21 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case145.cnf,219,64,557,70368744177664,4,37,10,9,90.44,29.2752,24.4793,4.79586,False,29.302739143371582
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case138.cnf,,,,,,,,,,,,,True,240.0
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_even2.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 02:43:23 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case213.cnf,648,80,1891,151115727451828646838272,3,79,10,8,478.00,0.872919,0.226543,0.646376,False,0.8798139095306396
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_ptb_1.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 02:47:23 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case123.cnf,267,34,980,2147483648,4,24,10,10,78.10,0.084034,0.056578,0.027456,False,0.08973002433776855
Tue Jun 11 02:47:38 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_2.cnf,827,45,2721,274877906944,4,39,10,9,306.00,15.2102,13.8855,1.32473,False,15.2223219871521
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_even.cnf,,,,,,,,,,,,,True,240.0
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_even3.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 02:55:39 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case56.cnf,202,23,715,1048576,3,20,10,9,60.44,0.051259,0.025691,0.025568,False,0.05839037895202637
Tue Jun 11 02:55:39 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case205.cnf,214,49,580,70368744177664,3,14,10,8,79.75,0.036621,0.012395,0.024226,False,0.04259657859802246
Tue Jun 11 02:55:40 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case212.cnf,1189,122,3476,309485009821345068724781056,3,95,10,6,831.67,1.00899,0.606018,0.402976,False,1.0162396430969238
Tue Jun 11 02:55:40 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case27.cnf,52,13,145,1024,3,8,10,7,12.14,0.016198,0.005417,0.010781,False,0.022147417068481445
Tue Jun 11 02:55:40 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case59_1.cnf,93,19,284,35328,3,9,10,9,24.78,0.019222,0.005335,0.013887,False,0.02418828010559082
Tue Jun 11 02:55:40 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case133.cnf,211,42,615,549755813888,3,23,10,6,188.33,0.065892,0.016053,0.049839,False,0.07065033912658691
Tue Jun 11 02:55:40 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case102.cnf,34,11,92,256,1,6,10,7,6.86,0.0083,0.002547,0.005753,False,0.012242555618286133
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_ptb_2.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 02:59:40 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case116.cnf,438,28,1878,33554432,4,30,10,10,108.90,0.268564,0.234741,0.033823,False,0.274672269821167
Tue Jun 11 02:59:40 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case200.cnf,14,5,42,4,0,3,10,1,0.00,0.002143,0.001877,0.000266,False,0.005632162094116211
Tue Jun 11 02:59:40 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case23.cnf,77,14,235,2048,2,14,10,9,23.78,0.012467,0.003723,0.008744,False,0.01584601402282715
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring70.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 03:03:41 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case201.cnf,200,45,544,4398046511104,2,12,10,9,92.78,0.047706,0.014639,0.033067,False,0.05404376983642578
Tue Jun 11 03:03:41 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case17.cnf,77,14,235,2048,2,14,10,6,21.83,0.021259,0.007533,0.013726,False,0.026845932006835938
Tue Jun 11 03:03:41 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case5.cnf,176,36,517,67108864,3,21,10,10,80.80,0.057873,0.027731,0.030142,False,0.06333374977111816
Tue Jun 11 03:03:41 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case24.cnf,65,14,190,256,1,10,10,7,14.57,0.012836,0.003985,0.008851,False,0.01729106903076172
Tue Jun 11 03:03:41 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case1.cnf,187,20,675,131072,2,17,10,8,49.75,0.029432,0.010101,0.019331,False,0.03398323059082031
Tue Jun 11 03:03:41 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case2.cnf,296,26,1110,4194304,4,22,10,10,91.80,0.116223,0.089702,0.026521,False,0.1214299201965332
Tue Jun 11 03:03:41 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_3.cnf,304,40,939,137438953472,2,31,10,9,124.67,0.197238,0.148857,0.048381,False,0.20296692848205566
Tue Jun 11 03:03:41 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case134.cnf,60,21,146,262144,1,17,10,2,23.00,0.01054,0.003821,0.006719,False,0.01457977294921875
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_even.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 03:07:41 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case132.cnf,236,41,708,2097152,2,19,10,8,110.00,0.03892,0.013661,0.025259,False,0.045157670974731445
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_4_b14_even.cnf,,,,,,,,,,,,,True,240.0
,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_even1.cnf,,,,,,,,,,,,,True,240.0
Tue Jun 11 03:15:42 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case58.cnf,96,19,298,35328,3,9,10,10,25.20,0.024451,0.006524,0.017927,False,0.029610157012939453
Tue Jun 11 03:15:42 2019,/home/samplingfm/Benchmarks/Blasted_Real/blasted_case113.cnf,309,18,1366,32768,3,20,10,10,24.20,0.111113,0.084819,0.026294,False,0.11651873588562012
