file,time,cmd_output,err_output,Uniform,Timeout
/home/samplingfm/Benchmarks/V7/s382_7_4.cnf,0.318,"b""there are : 281 integer variables\nthere are : 281 integer variables\ncould not create dict from comments, faking it with integer variables in the 'p cnf' header\nExperiment: 0     of     1\nconstantFactor:39   boundFactor: 14.541336623567457   logBoundFactor: 3.8620879811712894  \ntj: 1789   totalLoops: 2     beta: 0.8181818181818182 epsilon: 0.3       \nnumSolutions: 568   loThresh:82     hiThresh: 485   \n*** Progress *** i: 0 j: 2 ---- 0 / 3578\nUsing sampler: DistanceBasedSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/s382_7_4.a\n""","b'sh: 1: mono: not found\nTraceback (most recent call last):\n  File ""barbarik.py"", line 1089, in <module>\n    ok, breakExperiment = exp.one_experiment(experiment, j, i, numExperiments, tj)\n  File ""barbarik.py"", line 962, in one_experiment\n    self.inputFile, 1, self.samplerType, self.indVarList, newSeed)\n  File ""barbarik.py"", line 199, in getSolutionFromSampler\n    sols =  SolutionRetriver.getSolutionFromDistAware(*topass_withseed)            \n  File ""barbarik.py"", line 372, in getSolutionFromDistAware\n    with open(tempOutputFile, \'r\') as f:\nFileNotFoundError: [Errno 2] No such file or directory: \'/tmp/s382_7_4.txt\'\n'",N/A,FALSE
/home/samplingfm/Benchmarks/V7/s38417_7_4.cnf,0.541,"b""there are : 25546 integer variables\nthere are : 25546 integer variables\ncould not create dict from comments, faking it with integer variables in the 'p cnf' header\nExperiment: 0     of     1\nconstantFactor:39   boundFactor: 14.541336623567457   logBoundFactor: 3.8620879811712894  \ntj: 1789   totalLoops: 2     beta: 0.8181818181818182 epsilon: 0.3       \nnumSolutions: 568   loThresh:82     hiThresh: 485   \n*** Progress *** i: 0 j: 2 ---- 0 / 3578\nUsing sampler: DistanceBasedSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/s38417_7_4.a\n""","b'sh: 1: mono: not found\nTraceback (most recent call last):\n  File ""barbarik.py"", line 1089, in <module>\n    ok, breakExperiment = exp.one_experiment(experiment, j, i, numExperiments, tj)\n  File ""barbarik.py"", line 962, in one_experiment\n    self.inputFile, 1, self.samplerType, self.indVarList, newSeed)\n  File ""barbarik.py"", line 199, in getSolutionFromSampler\n    sols =  SolutionRetriver.getSolutionFromDistAware(*topass_withseed)            \n  File ""barbarik.py"", line 372, in getSolutionFromDistAware\n    with open(tempOutputFile, \'r\') as f:\nFileNotFoundError: [Errno 2] No such file or directory: \'/tmp/s38417_7_4.txt\'\n'",N/A,FALSE
/home/samplingfm/Benchmarks/V7/s641_7_4.cnf,0.317,"b""there are : 507 integer variables\nthere are : 507 integer variables\ncould not create dict from comments, faking it with integer variables in the 'p cnf' header\nExperiment: 0     of     1\nconstantFactor:39   boundFactor: 14.541336623567457   logBoundFactor: 3.8620879811712894  \ntj: 1789   totalLoops: 2     beta: 0.8181818181818182 epsilon: 0.3       \nnumSolutions: 568   loThresh:82     hiThresh: 485   \n*** Progress *** i: 0 j: 2 ---- 0 / 3578\nUsing sampler: DistanceBasedSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/s641_7_4.a\n""","b'sh: 1: mono: not found\nTraceback (most recent call last):\n  File ""barbarik.py"", line 1089, in <module>\n    ok, breakExperiment = exp.one_experiment(experiment, j, i, numExperiments, tj)\n  File ""barbarik.py"", line 962, in one_experiment\n    self.inputFile, 1, self.samplerType, self.indVarList, newSeed)\n  File ""barbarik.py"", line 199, in getSolutionFromSampler\n    sols =  SolutionRetriver.getSolutionFromDistAware(*topass_withseed)            \n  File ""barbarik.py"", line 372, in getSolutionFromDistAware\n    with open(tempOutputFile, \'r\') as f:\nFileNotFoundError: [Errno 2] No such file or directory: \'/tmp/s641_7_4.txt\'\n'",N/A,FALSE
/home/samplingfm/Benchmarks/V7/s27_7_4.cnf,0.313,"b""there are : 24 integer variables\nthere are : 24 integer variables\ncould not create dict from comments, faking it with integer variables in the 'p cnf' header\nExperiment: 0     of     1\nconstantFactor:39   boundFactor: 14.541336623567457   logBoundFactor: 3.8620879811712894  \ntj: 1789   totalLoops: 2     beta: 0.8181818181818182 epsilon: 0.3       \nnumSolutions: 568   loThresh:82     hiThresh: 485   \n*** Progress *** i: 0 j: 2 ---- 0 / 3578\nUsing sampler: DistanceBasedSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/s27_7_4.a\n""","b'sh: 1: mono: not found\nTraceback (most recent call last):\n  File ""barbarik.py"", line 1089, in <module>\n    ok, breakExperiment = exp.one_experiment(experiment, j, i, numExperiments, tj)\n  File ""barbarik.py"", line 962, in one_experiment\n    self.inputFile, 1, self.samplerType, self.indVarList, newSeed)\n  File ""barbarik.py"", line 199, in getSolutionFromSampler\n    sols =  SolutionRetriver.getSolutionFromDistAware(*topass_withseed)            \n  File ""barbarik.py"", line 372, in getSolutionFromDistAware\n    with open(tempOutputFile, \'r\') as f:\nFileNotFoundError: [Errno 2] No such file or directory: \'/tmp/s27_7_4.txt\'\n'",N/A,FALSE
/home/samplingfm/Benchmarks/V7/s526a_7_4.cnf,0.299,"b""there are : 384 integer variables\nthere are : 384 integer variables\ncould not create dict from comments, faking it with integer variables in the 'p cnf' header\nExperiment: 0     of     1\nconstantFactor:39   boundFactor: 14.541336623567457   logBoundFactor: 3.8620879811712894  \ntj: 1789   totalLoops: 2     beta: 0.8181818181818182 epsilon: 0.3       \nnumSolutions: 568   loThresh:82     hiThresh: 485   \n*** Progress *** i: 0 j: 2 ---- 0 / 3578\nUsing sampler: DistanceBasedSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/s526a_7_4.a\n""","b'sh: 1: mono: not found\nTraceback (most recent call last):\n  File ""barbarik.py"", line 1089, in <module>\n    ok, breakExperiment = exp.one_experiment(experiment, j, i, numExperiments, tj)\n  File ""barbarik.py"", line 962, in one_experiment\n    self.inputFile, 1, self.samplerType, self.indVarList, newSeed)\n  File ""barbarik.py"", line 199, in getSolutionFromSampler\n    sols =  SolutionRetriver.getSolutionFromDistAware(*topass_withseed)            \n  File ""barbarik.py"", line 372, in getSolutionFromDistAware\n    with open(tempOutputFile, \'r\') as f:\nFileNotFoundError: [Errno 2] No such file or directory: \'/tmp/s526a_7_4.txt\'\n'",N/A,FALSE
/home/samplingfm/Benchmarks/V7/s5378a_7_4.cnf,0.354,"b""there are : 3697 integer variables\nthere are : 3697 integer variables\ncould not create dict from comments, faking it with integer variables in the 'p cnf' header\nExperiment: 0     of     1\nconstantFactor:39   boundFactor: 14.541336623567457   logBoundFactor: 3.8620879811712894  \ntj: 1789   totalLoops: 2     beta: 0.8181818181818182 epsilon: 0.3       \nnumSolutions: 568   loThresh:82     hiThresh: 485   \n*** Progress *** i: 0 j: 2 ---- 0 / 3578\nUsing sampler: DistanceBasedSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/s5378a_7_4.a\n""","b'sh: 1: mono: not found\nTraceback (most recent call last):\n  File ""barbarik.py"", line 1089, in <module>\n    ok, breakExperiment = exp.one_experiment(experiment, j, i, numExperiments, tj)\n  File ""barbarik.py"", line 962, in one_experiment\n    self.inputFile, 1, self.samplerType, self.indVarList, newSeed)\n  File ""barbarik.py"", line 199, in getSolutionFromSampler\n    sols =  SolutionRetriver.getSolutionFromDistAware(*topass_withseed)            \n  File ""barbarik.py"", line 372, in getSolutionFromDistAware\n    with open(tempOutputFile, \'r\') as f:\nFileNotFoundError: [Errno 2] No such file or directory: \'/tmp/s5378a_7_4.txt\'\n'",N/A,FALSE
/home/samplingfm/Benchmarks/V7/s1423a_7_4.cnf,0.312,"b""there are : 795 integer variables\nthere are : 795 integer variables\ncould not create dict from comments, faking it with integer variables in the 'p cnf' header\nExperiment: 0     of     1\nconstantFactor:39   boundFactor: 14.541336623567457   logBoundFactor: 3.8620879811712894  \ntj: 1789   totalLoops: 2     beta: 0.8181818181818182 epsilon: 0.3       \nnumSolutions: 568   loThresh:82     hiThresh: 485   \n*** Progress *** i: 0 j: 2 ---- 0 / 3578\nUsing sampler: DistanceBasedSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/s1423a_7_4.a\n""","b'sh: 1: mono: not found\nTraceback (most recent call last):\n  File ""barbarik.py"", line 1089, in <module>\n    ok, breakExperiment = exp.one_experiment(experiment, j, i, numExperiments, tj)\n  File ""barbarik.py"", line 962, in one_experiment\n    self.inputFile, 1, self.samplerType, self.indVarList, newSeed)\n  File ""barbarik.py"", line 199, in getSolutionFromSampler\n    sols =  SolutionRetriver.getSolutionFromDistAware(*topass_withseed)            \n  File ""barbarik.py"", line 372, in getSolutionFromDistAware\n    with open(tempOutputFile, \'r\') as f:\nFileNotFoundError: [Errno 2] No such file or directory: \'/tmp/s1423a_7_4.txt\'\n'",N/A,FALSE
/home/samplingfm/Benchmarks/V7/s9234a_7_4.cnf,0.358,"b""there are : 6313 integer variables\nthere are : 6313 integer variables\ncould not create dict from comments, faking it with integer variables in the 'p cnf' header\nExperiment: 0     of     1\nconstantFactor:39   boundFactor: 14.541336623567457   logBoundFactor: 3.8620879811712894  \ntj: 1789   totalLoops: 2     beta: 0.8181818181818182 epsilon: 0.3       \nnumSolutions: 568   loThresh:82     hiThresh: 485   \n*** Progress *** i: 0 j: 2 ---- 0 / 3578\nUsing sampler: DistanceBasedSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/s9234a_7_4.a\n""","b'sh: 1: mono: not found\nTraceback (most recent call last):\n  File ""barbarik.py"", line 1089, in <module>\n    ok, breakExperiment = exp.one_experiment(experiment, j, i, numExperiments, tj)\n  File ""barbarik.py"", line 962, in one_experiment\n    self.inputFile, 1, self.samplerType, self.indVarList, newSeed)\n  File ""barbarik.py"", line 199, in getSolutionFromSampler\n    sols =  SolutionRetriver.getSolutionFromDistAware(*topass_withseed)            \n  File ""barbarik.py"", line 372, in getSolutionFromDistAware\n    with open(tempOutputFile, \'r\') as f:\nFileNotFoundError: [Errno 2] No such file or directory: \'/tmp/s9234a_7_4.txt\'\n'",N/A,FALSE
/home/samplingfm/Benchmarks/V7/s838_7_4.cnf,0.309,"b""there are : 616 integer variables\nthere are : 616 integer variables\ncould not create dict from comments, faking it with integer variables in the 'p cnf' header\nExperiment: 0     of     1\nconstantFactor:39   boundFactor: 14.541336623567457   logBoundFactor: 3.8620879811712894  \ntj: 1789   totalLoops: 2     beta: 0.8181818181818182 epsilon: 0.3       \nnumSolutions: 568   loThresh:82     hiThresh: 485   \n*** Progress *** i: 0 j: 2 ---- 0 / 3578\nUsing sampler: DistanceBasedSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/s838_7_4.a\n""","b'sh: 1: mono: not found\nTraceback (most recent call last):\n  File ""barbarik.py"", line 1089, in <module>\n    ok, breakExperiment = exp.one_experiment(experiment, j, i, numExperiments, tj)\n  File ""barbarik.py"", line 962, in one_experiment\n    self.inputFile, 1, self.samplerType, self.indVarList, newSeed)\n  File ""barbarik.py"", line 199, in getSolutionFromSampler\n    sols =  SolutionRetriver.getSolutionFromDistAware(*topass_withseed)            \n  File ""barbarik.py"", line 372, in getSolutionFromDistAware\n    with open(tempOutputFile, \'r\') as f:\nFileNotFoundError: [Errno 2] No such file or directory: \'/tmp/s838_7_4.txt\'\n'",N/A,FALSE
/home/samplingfm/Benchmarks/V7/s526_7_4.cnf,0.302,"b""there are : 383 integer variables\nthere are : 383 integer variables\ncould not create dict from comments, faking it with integer variables in the 'p cnf' header\nExperiment: 0     of     1\nconstantFactor:39   boundFactor: 14.541336623567457   logBoundFactor: 3.8620879811712894  \ntj: 1789   totalLoops: 2     beta: 0.8181818181818182 epsilon: 0.3       \nnumSolutions: 568   loThresh:82     hiThresh: 485   \n*** Progress *** i: 0 j: 2 ---- 0 / 3578\nUsing sampler: DistanceBasedSampling\ncmd:  mono ./samplers/distribution-aware/CommandLine.exe /tmp/s526_7_4.a\n""","b'sh: 1: mono: not found\nTraceback (most recent call last):\n  File ""barbarik.py"", line 1089, in <module>\n    ok, breakExperiment = exp.one_experiment(experiment, j, i, numExperiments, tj)\n  File ""barbarik.py"", line 962, in one_experiment\n    self.inputFile, 1, self.samplerType, self.indVarList, newSeed)\n  File ""barbarik.py"", line 199, in getSolutionFromSampler\n    sols =  SolutionRetriver.getSolutionFromDistAware(*topass_withseed)            \n  File ""barbarik.py"", line 372, in getSolutionFromDistAware\n    with open(tempOutputFile, \'r\') as f:\nFileNotFoundError: [Errno 2] No such file or directory: \'/tmp/s526_7_4.txt\'\n'",N/A,FALSE
