formula_file,execution_time_in,timeout,start_time,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring6.cnf,5.401483774185181,False,Fri Jun  5 00:07:46 2020,885,72,2810,68719476736,2,42,10,10,219.00,5.37804,5.31287,0.065172
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring11.cnf,10.446382522583008,False,Fri Jun  5 00:07:56 2020,966,72,3213,274408144896,4,38,10,10,257.90,10.4198,10.3216,0.09818
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case33.cnf,0.040691375732421875,False,Fri Jun  5 00:07:56 2020,51,13,142,1024,3,8,10,6,13.33,0.020298,0.014451,0.005847
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case122.cnf,0.07497143745422363,False,Fri Jun  5 00:07:57 2020,314,27,1258,16777216,5,21,10,9,65.78,0.059594,0.036949,0.022645
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case36.cnf,0.026113510131835938,False,Fri Jun  5 00:07:57 2020,64,12,208,276,2,9,10,6,11.67,0.012299,0.006434,0.005865
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case146.cnf,40.984771490097046,False,Fri Jun  5 00:08:38 2020,219,64,557,70368744177664,4,37,10,9,106.11,40.9375,32.0849,8.85265
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case31.cnf,0.047527313232421875,False,Fri Jun  5 00:08:38 2020,53,13,147,1024,3,8,10,8,14.12,0.022882,0.014744,0.008138
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_device_1_linear.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_even2.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case38.cnf,0.07403731346130371,False,Fri Jun  5 00:11:38 2020,143,15,567,4096,2,15,10,10,27.30,0.044909,0.024795,0.020114
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case51.cnf,0.06387019157409668,False,Fri Jun  5 00:11:38 2020,132,21,395,262144,2,11,10,8,52.88,0.041862,0.016859,0.025003
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case42.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case49.cnf,3.9268999099731445,False,Fri Jun  5 00:13:12 2020,1510,67,6501,2305843009213693952,7,57,10,10,334.90,3.88594,3.74002,0.145923
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring14.cnf,51.111754179000854,False,Fri Jun  5 00:14:03 2020,1458,72,5009,1865275930882,3,42,10,10,314.30,51.0872,50.8144,0.272746
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring9.cnf,35.007118940353394,False,Fri Jun  5 00:14:38 2020,1434,72,5028,274408144896,3,40,10,10,312.60,34.9716,32.4744,2.49725
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring5.cnf,5.374596118927002,False,Fri Jun  5 00:14:44 2020,885,72,2810,68719476736,2,42,10,10,192.90,5.33981,5.28125,0.058562
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case9.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_device_1_even_linear.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case21.cnf,0.05937075614929199,False,Fri Jun  5 00:17:44 2020,126,16,409,8192,2,12,10,8,42.50,0.027416,0.014992,0.012424
/home/samplingfm/Benchmarks/Blasted_Real/blasted_TR_b12_even7_linear.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case45.cnf,0.06920433044433594,False,Fri Jun  5 00:19:14 2020,116,17,421,16384,3,15,10,10,14.20,0.039996,0.023354,0.016642
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case112.cnf,0.06740546226501465,False,Fri Jun  5 00:19:14 2020,137,18,519,32768,2,13,10,10,23.80,0.04463,0.023597,0.021033
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_3.cnf,0.3904440402984619,False,Fri Jun  5 00:19:15 2020,304,40,939,137438953472,2,31,10,8,145.62,0.364116,0.244255,0.119861
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case121.cnf,1.692086935043335,False,Fri Jun  5 00:19:17 2020,291,48,975,274877906944,5,33,10,9,115.44,1.66546,1.17936,0.4861
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case145.cnf,39.24174094200134,False,Fri Jun  5 00:19:56 2020,219,64,557,70368744177664,4,37,10,10,98.30,39.2045,32.7307,6.47384
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case138.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_even2.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case213.cnf,1.3035380840301514,False,Fri Jun  5 00:22:57 2020,648,80,1891,151115727451828646838272,3,79,10,9,474.33,1.25935,0.321083,0.938269
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_ptb_1.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case123.cnf,0.13556551933288574,False,Fri Jun  5 00:24:28 2020,267,34,980,2147483648,4,24,10,8,88.62,0.106765,0.066342,0.040423
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_2.cnf,17.487863540649414,False,Fri Jun  5 00:24:45 2020,827,45,2721,274877906944,4,39,10,10,274.80,17.4574,15.8173,1.64008
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b14_even.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_0_b12_even3.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case56.cnf,0.07340240478515625,False,Fri Jun  5 00:27:46 2020,202,23,715,1048576,3,20,10,8,59.00,0.043786,0.027198,0.016588
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case205.cnf,0.05417275428771973,False,Fri Jun  5 00:27:46 2020,214,49,580,70368744177664,3,14,10,7,86.86,0.038812,0.01362,0.025192
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case212.cnf,1.3110079765319824,False,Fri Jun  5 00:27:47 2020,1189,122,3476,309485009821345068724781056,3,95,10,5,813.60,1.28931,0.8788,0.410506
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case27.cnf,0.025360107421875,False,Fri Jun  5 00:27:47 2020,52,13,145,1024,3,8,10,6,16.00,0.012602,0.005884,0.006718
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case59_1.cnf,0.04393815994262695,False,Fri Jun  5 00:27:47 2020,93,19,284,35328,3,9,10,10,20.50,0.024101,0.014257,0.009844
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case133.cnf,0.08365631103515625,False,Fri Jun  5 00:27:47 2020,211,42,615,549755813888,3,23,10,8,177.75,0.069351,0.020689,0.048662
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case102.cnf,0.038396596908569336,False,Fri Jun  5 00:27:47 2020,34,11,92,256,1,6,10,6,8.50,0.019806,0.013732,0.006074
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_ptb_2.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case116.cnf,0.2831861972808838,False,Fri Jun  5 00:29:18 2020,438,28,1878,33554432,4,30,10,10,103.30,0.253582,0.213145,0.040437
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case200.cnf,0.01990818977355957,False,Fri Jun  5 00:29:18 2020,14,5,42,4,0,3,10,1,0.00,0.005022,0.004646,0.000376
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case23.cnf,0.03934359550476074,False,Fri Jun  5 00:29:18 2020,77,14,235,2048,2,14,10,7,24.14,0.021678,0.011758,0.00992
/home/samplingfm/Benchmarks/Blasted_Real/blasted_squaring70.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case201.cnf,0.09525084495544434,False,Fri Jun  5 00:30:48 2020,200,45,544,4398046511104,2,12,10,8,81.00,0.059438,0.027173,0.032265
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case17.cnf,0.045946598052978516,False,Fri Jun  5 00:30:48 2020,77,14,235,2048,2,14,10,8,22.38,0.024966,0.014854,0.010112
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case5.cnf,0.06689119338989258,False,Fri Jun  5 00:30:48 2020,176,36,517,67108864,3,21,10,8,90.00,0.04799,0.025888,0.022102
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case24.cnf,0.03987383842468262,False,Fri Jun  5 00:30:48 2020,65,14,190,256,1,10,10,7,11.86,0.021327,0.013783,0.007544
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case1.cnf,0.043778181076049805,False,Fri Jun  5 00:30:48 2020,187,20,675,131072,2,17,10,8,46.88,0.030064,0.013559,0.016505
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case2.cnf,0.1804659366607666,False,Fri Jun  5 00:30:48 2020,296,26,1110,4194304,4,22,10,9,87.89,0.159118,0.117544,0.041574
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_3.cnf,0.36700892448425293,False,Fri Jun  5 00:30:49 2020,304,40,939,137438953472,2,31,10,9,122.44,0.342896,0.243841,0.099055
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case134.cnf,0.04303574562072754,False,Fri Jun  5 00:30:49 2020,60,21,146,262144,1,17,10,2,36.00,0.024108,0.014155,0.009953
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_2_b14_even.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case132.cnf,0.057554006576538086,False,Fri Jun  5 00:32:19 2020,236,41,708,2097152,2,19,10,7,116.00,0.027026,0.013248,0.013778
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_4_b14_even.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case_1_b12_even1.cnf,90.0,True,,,,,,,,,,,,,
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case58.cnf,0.04783225059509277,False,Fri Jun  5 00:35:19 2020,96,19,298,35328,3,9,10,10,23.00,0.02071,0.010007,0.010703
/home/samplingfm/Benchmarks/Blasted_Real/blasted_case113.cnf,0.07066988945007324,False,Fri Jun  5 00:35:20 2020,309,18,1366,32768,3,20,10,10,20.90,0.047102,0.02911,0.017992
