start_time,formula_file,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time,timeout,execution_time_in
Thu Jun  4 22:18:54 2020,/home/samplingfm/Benchmarks/FeatureModels/aim711.cnf,1264,0,2827,18228676455213467398636827248933537472165275245806763164058682765391450510047032030613764564732647863862705341954389059319455600,17,38,10,7,719.71,16.6398,11.5146,5.12521,False,16.674183130264282
Thu Jun  4 22:18:57 2020,/home/samplingfm/Benchmarks/FeatureModels/am31_sim.cnf,1165,0,2582,31506117330638209963044978072983956210771703423518162467137502207143887426026525283299774751701910447997211646995406800,15,32,10,7,588.43,3.19514,3.12804,0.067102,False,3.2201972007751465
Thu Jun  4 22:19:03 2020,/home/samplingfm/Benchmarks/FeatureModels/edosk2674.cnf,1194,0,2648,2735979535162214275872617440867927650740675093937014520704125793465505128048586378796672549783375302824430352565028200400,15,35,10,8,584.25,6.07258,6.00726,0.065324,False,6.0993101596832275
Thu Jun  4 22:19:15 2020,/home/samplingfm/Benchmarks/FeatureModels/se7751.cnf,1295,0,2840,1117583236770714575536766010511043269421454969801518650635423930259906418246288176200123884300864605865018096537192858720944199304720,15,35,10,9,643.44,11.3448,10.554,0.790794,False,11.368769884109497
Thu Jun  4 22:19:26 2020,/home/samplingfm/Benchmarks/FeatureModels/eb40.cnf,1240,0,2770,25147921194104289081422785250166499903471452406970580431744330836041112805102287373083319107327856107961979016363631373714960,16,36,10,6,743.83,11.3791,7.30462,4.07452,False,11.410941123962402
Thu Jun  4 22:19:42 2020,/home/samplingfm/Benchmarks/FeatureModels/npwr.cnf,1258,0,2789,12547992763780082988343449894599960201701914022413839732438024463275550983233123951231086527743337190837565267874180812175376000,16,38,10,3,714.00,16.0604,14.9311,1.12933,False,16.08978295326233
Thu Jun  4 22:19:50 2020,/home/samplingfm/Benchmarks/FeatureModels/sa1100mm.cnf,1222,0,2727,209616202899905496853626962912592929821056931944211378341387591523954569910853045135569713283511470426325077831260338331600,16,35,10,4,710.75,7.52248,5.69519,1.8273,False,7.5477588176727295
Thu Jun  4 22:20:03 2020,/home/samplingfm/Benchmarks/FeatureModels/se77x9.cnf,1319,0,26042,1200265594774990608550731701975282871464646051037606205645930676015365011378925415215241481887501187395620751271333018543518429649831440,16,37,10,5,804.20,12.6216,9.89559,2.72599,False,12.66475796699524
Thu Jun  4 22:20:11 2020,/home/samplingfm/Benchmarks/FeatureModels/ts6.cnf,1240,0,2849,2912181243739972266287508365657611660488448454974248661362563895749885749951515776635166845237087694052687786984385768722997200,14,35,10,7,609.86,8.14141,8.07797,0.063445,False,8.162537336349487
Thu Jun  4 22:20:17 2020,/home/samplingfm/Benchmarks/FeatureModels/mace1.cnf,1234,0,2739,656138321259525538341752693748935312699763422251791867946687820763865319989865255405956422922846320061568854804405062352800,16,34,10,9,593.44,5.72574,5.65975,0.065984,False,5.753076553344727
Thu Jun  4 22:20:36 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_i82559.cnf,1259,0,2781,18367814290425503114723451651257356017633017579421835008043105119613367523180219552613565893879479893504723853951616378459430800,20,38,10,8,637.50,19.0598,18.9448,0.114999,False,19.10063624382019
Thu Jun  4 22:20:39 2020,/home/samplingfm/Benchmarks/FeatureModels/calm32_ceb.cnf,1173,0,2604,77674052529377392824747553600935813078433450659822055905519707522967392202246841496570076051609082173630985952799694800,15,32,10,6,612.33,3.61822,3.55222,0.065998,False,3.652647018432617
Thu Jun  4 22:20:51 2020,/home/samplingfm/Benchmarks/FeatureModels/refidt334.cnf,1263,0,2754,294575358478648842704374033460264452399286928994694689355130992870865151358349143876534835618239744081736380850022839784205694249934800,17,36,10,9,645.56,11.7804,11.6504,0.130006,False,11.80249547958374
Thu Jun  4 22:20:57 2020,/home/samplingfm/Benchmarks/FeatureModels/ec555.cnf,1267,0,2770,13243342091091349013740456510305446812601566693292052188340222569008436541387491653746527129270479550058061198134769253084025450127280,16,32,10,7,614.71,5.3706,5.30025,0.070354,False,5.410335063934326
Thu Jun  4 22:21:07 2020,/home/samplingfm/Benchmarks/FeatureModels/viper.cnf,1301,0,2844,57910688455926457672750694460622375839316668427856931989122071194909834270210779998660686674085019401545289770431395795190386135605200,15,34,10,7,653.43,10.452,9.69603,0.755922,False,10.476246356964111
Thu Jun  4 22:21:18 2020,/home/samplingfm/Benchmarks/FeatureModels/smdk2410.cnf,1265,0,25938,223804820883005219565977860540053812602475717896702621083241556676403615795832679166174675586852816805135269998167440236804077723600,15,34,10,4,711.00,10.2574,9.34226,0.915157,False,10.282755851745605
Thu Jun  4 22:21:45 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_vmWare.cnf,1255,0,2776,2943205104036253854536669458385295189350684345476822510226946906879738883079765204207109889772778240909447817099528783779110800,19,39,10,8,678.25,27.6195,24.7884,2.83107,False,27.6668119430542
Thu Jun  4 22:21:57 2020,/home/samplingfm/Benchmarks/FeatureModels/csb281.cnf,1233,0,2728,409125153349147166078003587698894318744154556692926303919215694654936392041613417034981412168828692055924380207887059286171600,18,37,10,5,664.20,12.0978,10.0505,2.04731,False,12.126771211624146
Thu Jun  4 22:22:03 2020,/home/samplingfm/Benchmarks/FeatureModels/prpmc1100.cnf,1223,0,2721,2386778324100711142791871438138773912866941091001368241150242782983181574983949615934433403698530961217489729564871837032400,17,34,10,4,651.25,5.77248,5.46408,0.308402,False,5.800046443939209
Thu Jun  4 22:22:15 2020,/home/samplingfm/Benchmarks/FeatureModels/phycore229x.cnf,1360,0,2980,17690241291695326522257789817466990270511110167732440205850532019265621118320902296911567073878924836323606003183874302922311817581561360,16,35,10,6,782.67,11.4793,8.82095,2.6583,False,11.510633707046509
Thu Jun  4 22:22:34 2020,/home/samplingfm/Benchmarks/FeatureModels/ea2468.cnf,1395,0,3079,59212636521270833269392654626765324549368402416608498439639685411641939593601250853184123930058512202078264031660452265851723014000,18,39,10,5,738.20,19.2861,15.8483,3.43779,False,19.320560932159424
Thu Jun  4 22:22:39 2020,/home/samplingfm/Benchmarks/FeatureModels/cma28x.cnf,1204,0,2665,237571694265206578398272984004753070612681264821053916092117830551623372687358228936028174075111455698884683837312681320400,15,32,10,8,625.38,5.00174,4.93003,0.071705,False,5.035175323486328
Thu Jun  4 22:22:45 2020,/home/samplingfm/Benchmarks/FeatureModels/asb2305.cnf,1242,0,2715,417249116727316090205005399204764707883643421972750615289264896973400390796333614668161893899033813538075537981222563862549045200,15,32,10,6,586.83,5.93304,5.86309,0.069946,False,5.957775115966797
Thu Jun  4 22:22:52 2020,/home/samplingfm/Benchmarks/FeatureModels/brutus.cnf,1221,0,2721,147716404586570259079951396519713177887358861225196111086326405665959910301945142498293459310940461293079818203566733467600,16,35,10,7,629.14,6.47085,5.72625,0.744596,False,6.497009754180908
Thu Jun  4 22:22:58 2020,/home/samplingfm/Benchmarks/FeatureModels/stb.cnf,1252,0,2747,6678736955779285254576571229859069961143864687253250411692331600152969267328120629990560687811254290499954579278975767895739467280,15,32,10,5,647.40,6.06284,5.6937,0.36914,False,6.086211681365967
Thu Jun  4 22:23:01 2020,/home/samplingfm/Benchmarks/FeatureModels/sparc_leon.cnf,1168,0,2587,31506117330638209963044978072983956210771703423518162467137502207143887426026525283299774751701910447997211646995406800,15,32,10,6,591.50,3.18563,3.12796,0.057667,False,3.20885968208313
Thu Jun  4 22:23:09 2020,/home/samplingfm/Benchmarks/FeatureModels/malta_mips32_4kc.cnf,1232,0,2827,904717463342496626698141478860019437880466231273079767644972828384336994195767648518643229053352714446689454709801564534939600,15,35,10,4,704.50,7.79367,6.89663,0.897038,False,7.820541620254517
Thu Jun  4 22:23:12 2020,/home/samplingfm/Benchmarks/FeatureModels/tx39_sim.cnf,1179,0,2602,682632541893845669089365150548794224452599778292732575200940395975820255893908361943767657141773822968058178943088795600,15,32,10,8,602.50,3.21051,3.14533,0.065174,False,3.2296552658081055
Thu Jun  4 22:23:21 2020,/home/samplingfm/Benchmarks/FeatureModels/frv400.cnf,1238,0,2711,34911778303359100285360688620357619830279966747242278979070550725814274146100298285982189048978556317924242065593738567768425832400,15,34,10,9,601.00,8.3066,8.23547,0.071138,False,8.332386016845703
Thu Jun  4 22:23:26 2020,/home/samplingfm/Benchmarks/FeatureModels/vrc4373.cnf,1247,0,2718,509202409351894384285344147255617833487806233566421006364429917751432092157791081685490725093591442268803624392950818649034750107600,15,32,10,5,575.40,5.61154,5.55483,0.056715,False,5.6286461353302
Thu Jun  4 22:23:34 2020,/home/samplingfm/Benchmarks/FeatureModels/pid.cnf,1229,0,2745,10312241264264360316882630439493993517498378640392427414337626661277726747904551971555244151264785339622272714045007624347600,18,36,10,5,647.60,7.18196,6.37344,0.808513,False,7.204279899597168
Thu Jun  4 22:23:48 2020,/home/samplingfm/Benchmarks/FeatureModels/sam7ex256.cnf,1332,0,2943,944851128754377944722173411804677661023530935654438424344672651367814009925738975686878368133920363477224489048817708604038128340000,17,37,10,5,686.80,14.0838,13.1672,0.916562,False,14.109849214553833
Thu Jun  4 22:23:54 2020,/home/samplingfm/Benchmarks/FeatureModels/atlas_mips32_4kc.cnf,1216,0,2692,3013701685987860064828848058190827006407190355575026137793342728602704323214520149685823964126844222191824351059589075509200,16,35,10,6,591.00,6.2234,6.15929,0.064111,False,6.253673553466797
Thu Jun  4 22:24:23 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_rltk8139.cnf,1257,0,2781,68828858795593272775087198413550031298528017967450084458769636009174082553737531810835159366561567882437931609117903009862950800,20,38,10,7,627.86,29.0229,28.9274,0.095475,False,29.05065107345581
Thu Jun  4 22:24:45 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_i82544.cnf,1259,0,2781,18367814290425503114723451651257356017633017579421835008043105119613367523180219552613565893879479893504723853951616378459430800,20,38,10,8,674.75,22.2014,19.7469,2.45451,False,22.230539083480835
Thu Jun  4 22:25:00 2020,/home/samplingfm/Benchmarks/FeatureModels/iq80321.cnf,1256,0,2787,25342626898430201909824329699786272403618712379659083100337068167210327619953868157130973975243435088456482831588702239533014800,17,38,10,6,699.33,14.5955,13.4586,1.13692,False,14.619561433792114
Thu Jun  4 22:25:08 2020,/home/samplingfm/Benchmarks/FeatureModels/assabet.cnf,1266,0,2837,152853697984254201014402699642298966564953892233299684921889093208516193607343523039508596478335101108992647510691895997105680,16,36,10,5,668.80,8.2492,7.79601,0.453196,False,8.282514333724976
Thu Jun  4 22:25:14 2020,/home/samplingfm/Benchmarks/FeatureModels/pati.cnf,1248,0,2867,7901505627733039911417502588183195931419743370986593956111576213702116855966805459012822245118008186717339802422502437673492400,14,33,10,4,624.50,5.93363,5.87293,0.060702,False,5.962157487869263
Thu Jun  4 22:25:18 2020,/home/samplingfm/Benchmarks/FeatureModels/h8300h_sim.cnf,1182,0,2615,126024469283361873384607583754956414503940294936791222380108890012274328010073888669496725421228478394457674641589608400,15,32,10,5,603.20,3.38939,3.3317,0.057686,False,3.4142863750457764
Thu Jun  4 22:25:29 2020,/home/samplingfm/Benchmarks/FeatureModels/edb7xxx.cnf,1246,0,2779,478426496527527699866411782554016237250999711266131198240638284095447468947587294033608856796773329665851331156824514551554000,17,36,10,5,702.20,10.9684,8.26357,2.70481,False,10.997419118881226
Thu Jun  4 22:25:45 2020,/home/samplingfm/Benchmarks/FeatureModels/hs7729pci.cnf,1298,0,26003,3313750866449934157711102362307707370730013504181374498671821304927844522358210222283687281791452902987656603872069222909733800425680,16,37,10,9,629.78,15.7698,15.3826,0.38729,False,15.802613973617554
Thu Jun  4 22:25:51 2020,/home/samplingfm/Benchmarks/FeatureModels/mac7100evb.cnf,1234,0,2739,656138321259525538341752693748935312699763422251791867946687820763865319989865255405956422922846320061568854804405062352800,16,34,10,5,622.80,5.89313,5.78432,0.108806,False,5.9204933643341064
Thu Jun  4 22:25:59 2020,/home/samplingfm/Benchmarks/FeatureModels/sh4_202_md.cnf,1258,0,2795,1831985071449466301122500734320222066104859279897997798221604629080230532814473797854805137229361515529426106684096411803600,17,36,10,8,614.88,8.35172,8.28376,0.067958,False,8.377275466918945
Thu Jun  4 22:26:08 2020,/home/samplingfm/Benchmarks/FeatureModels/jtst.cnf,1241,0,2772,15121495998831275484303312519507700915812019053404952348611125346766591260751909136987237623638136113369179343923959701702160,16,36,10,3,775.00,8.48574,7.19479,1.29095,False,8.506228923797607
Thu Jun  4 22:26:17 2020,/home/samplingfm/Benchmarks/FeatureModels/vads.cnf,1240,0,2849,2912181243739972266287508365657611660488448454974248661362563895749885749951515776635166845237087694052687786984385768722997200,14,35,10,7,637.14,8.99882,8.2915,0.707322,False,9.034589290618896
Thu Jun  4 22:26:22 2020,/home/samplingfm/Benchmarks/FeatureModels/cme555.cnf,1266,0,2768,13243342091091349013740456510305446812601566693292052188340222569008436541387491653746527129270479550058061198134769253084025450127280,16,32,10,6,586.33,5.30573,5.2466,0.059133,False,5.325498342514038
Thu Jun  4 22:26:33 2020,/home/samplingfm/Benchmarks/FeatureModels/rattler.cnf,1311,0,2859,36341626046422703236831871790118932415798304939773441134257593815342372005014801142991753639770339443168932617021526200331411648968859600,18,35,10,6,674.67,11.1552,11.0282,0.126987,False,11.179350137710571
Thu Jun  4 22:26:50 2020,/home/samplingfm/Benchmarks/FeatureModels/pc_usb_d12.cnf,1281,0,2833,724452282191257697925950255124676789700121100521243776612492564151679325233456347634342026774701911898210973883682402307363995200,19,39,10,6,656.83,16.8251,16.7226,0.102511,False,16.846842288970947
Thu Jun  4 22:27:05 2020,/home/samplingfm/Benchmarks/FeatureModels/at91sam7xek.cnf,1319,0,2917,944851128754377944722173411804677661023530935654438424344672651367814009925738975686878368133920363477224489048817708604038128340000,17,37,10,7,699.86,15.3467,13.2392,2.10753,False,15.366559267044067
Thu Jun  4 22:27:10 2020,/home/samplingfm/Benchmarks/FeatureModels/stm3210e_eval.cnf,1269,0,2802,4912757308146160349314301146591062782855509161602264722534572884723063790968509380276050874186818212113782280182394229350320,17,33,10,5,674.20,4.13002,4.06906,0.060958,False,4.151714324951172
Thu Jun  4 22:27:26 2020,/home/samplingfm/Benchmarks/FeatureModels/uE250.cnf,1249,0,2777,294243390848432054273307002116604851898139542151276318568830718596820582052211256235699890417319171636987618128906475838726000,17,38,10,7,619.71,15.9927,14.815,1.17764,False,16.029845237731934
Thu Jun  4 22:27:44 2020,/home/samplingfm/Benchmarks/FeatureModels/ebsa285.cnf,1245,0,2786,3688603299487618113601732503339929355329022335243900478763427492313697194171114567986090215817304761845718711970554095739078160,18,39,10,3,853.33,18.5596,11.2732,7.28643,False,18.590441703796387
Thu Jun  4 22:27:52 2020,/home/samplingfm/Benchmarks/FeatureModels/stdeval1.cnf,1190,0,2650,2165559830176251018434195838843725299641678774309162467789568310548326364114375745009507837070374853672884824543029364240,15,34,10,6,602.83,7.84465,7.77297,0.07168,False,7.870439052581787
Thu Jun  4 22:28:00 2020,/home/samplingfm/Benchmarks/FeatureModels/mb93093.cnf,1230,0,2698,4332531790101400733678140100313740255389645340587691404685296193283792393028662296975599093186050195287673219083720127852476571600,15,34,10,8,617.25,7.85958,7.10743,0.752158,False,7.889188051223755
Thu Jun  4 22:28:15 2020,/home/samplingfm/Benchmarks/FeatureModels/mb93091.cnf,1250,0,2744,168738006742295428464037249248962270867239429619158688172656999735993668979674898779104633521919647327019455917082364828803037339600,18,36,10,6,608.17,14.5404,14.4684,0.072055,False,14.574969291687012
Thu Jun  4 22:28:25 2020,/home/samplingfm/Benchmarks/FeatureModels/aki3068net.cnf,1207,0,2681,31485454963920208054558280086907523160934839609529086554576599506069434220826706450214316610420103414869008409925245208080,15,35,10,7,661.14,10.426,9.25875,1.1672,False,10.45871376991272
Thu Jun  4 22:28:29 2020,/home/samplingfm/Benchmarks/FeatureModels/h8s_sim.cnf,1183,0,2617,126024469283361873384607583754956414503940294936791222380108890012274328010073888669496725421228478394457674641589608400,15,32,10,6,595.00,3.43554,3.37314,0.062403,False,3.463942527770996
Thu Jun  4 22:28:35 2020,/home/samplingfm/Benchmarks/FeatureModels/ocelot.cnf,1266,0,2755,122441612328434146014271827087725216118314573136837313901043927002510603381677819088486712277009703791662454004124699022669165341646800,15,35,10,4,682.50,6.29567,6.15791,0.137765,False,6.317846298217773
Thu Jun  4 22:28:46 2020,/home/samplingfm/Benchmarks/FeatureModels/flexanet.cnf,1265,0,2837,3278903894837647385383025677048145143840742819779931931097147363211382413035553777636816295359193776074133611545850241774257680,16,39,10,5,713.40,10.3956,9.42453,0.971074,False,10.4171724319458
Thu Jun  4 22:29:01 2020,/home/samplingfm/Benchmarks/FeatureModels/iq80310.cnf,1258,0,2788,49804367378825634054504490063233589242473605730220816875319525222729779715941517641067126138911163800540225148212478237101997600,17,38,10,4,778.00,15.3067,12.6421,2.66457,False,15.328046798706055
Thu Jun  4 22:29:12 2020,/home/samplingfm/Benchmarks/FeatureModels/olpcl2294.cnf,1273,0,2832,20176980046009325699976231925656659773125711065309355831205001219158035365287069653622362342370942885261516709488458195138512400,16,36,10,3,832.67,11.4619,8.29365,3.16822,False,11.482479810714722
Thu Jun  4 22:29:29 2020,/home/samplingfm/Benchmarks/FeatureModels/innovator.cnf,1256,0,25922,2273145273507107056962066084852614399147351244695680545974036427308723521009155401246295718557035373854925705734955987869924620443600,15,38,10,6,635.83,16.261,15.3833,0.877672,False,16.291232347488403
Thu Jun  4 22:29:46 2020,/home/samplingfm/Benchmarks/FeatureModels/grg.cnf,1241,0,2759,1419430343248339822417295250140094576599180224083385080774798007253424972865348983863162216759638328212829690870015991949270800,16,37,10,4,726.00,17.5885,15.2068,2.38167,False,17.625110864639282
Thu Jun  4 22:29:53 2020,/home/samplingfm/Benchmarks/FeatureModels/at91sam7sek.cnf,1296,0,2875,25892172695631707467339544510355380330925246273138094412939752157280397331800857701433969660218983783924368850353132622389972000,17,35,10,5,692.00,7.01253,6.43777,0.574764,False,7.039168834686279
Thu Jun  4 22:30:02 2020,/home/samplingfm/Benchmarks/FeatureModels/olpch2294.cnf,1261,0,2805,195289070242314919154839742540973748175139734460950152748442426296005177330497768891648939136540121047105574996278082140112400,16,37,10,4,724.00,8.03428,6.79009,1.24418,False,8.056657075881958
Thu Jun  4 22:30:09 2020,/home/samplingfm/Benchmarks/FeatureModels/malta_mips64_5kc.cnf,1232,0,2826,1809434874174797658787081388675821787630281759863191364036678533967714862466245282235573358214336838794045209802388910772789200,15,35,10,4,705.00,7.54558,6.84835,0.697228,False,7.569255352020264
Thu Jun  4 22:30:19 2020,/home/samplingfm/Benchmarks/FeatureModels/cerf.cnf,1276,0,2862,13517380849035549984133433855441897389024065422096840375648325003913735936262208497370841560707920219740803238286737754714801680,20,38,10,5,691.00,10.0515,9.13931,0.912186,False,10.070088386535645
Thu Jun  4 22:30:25 2020,/home/samplingfm/Benchmarks/FeatureModels/ceb_v850.cnf,1189,0,2639,6253411394241085775498833120884467456215678095847833125578951314770850376267882475986540156606268721484028334395757109200,15,33,10,9,617.89,5.83076,4.77106,1.0597,False,5.853837490081787
Thu Jun  4 22:30:36 2020,/home/samplingfm/Benchmarks/FeatureModels/sh7708.cnf,1253,0,25943,427966233130787603177977203541735802789609777996535061044385168721588446957012745550272962437481089567409828438998498238320,16,36,10,7,600.71,10.9804,10.6599,0.320567,False,11.007055282592773
Thu Jun  4 22:30:50 2020,/home/samplingfm/Benchmarks/FeatureModels/olpce2294.cnf,1274,0,2835,8187965460549119231483396615787248158155368266800312424131065943440817252513126522783934300430301226732870028793150127339472400,16,36,10,5,796.20,13.914,8.60067,5.31329,False,13.946734428405762
Thu Jun  4 22:30:56 2020,/home/samplingfm/Benchmarks/FeatureModels/atlas_mips64_5kc.cnf,1209,0,2680,1205470172356025104091225414499057876161751291400577044446204675273807613594372971288133343686292224181967372709277287784400,16,35,10,8,594.25,6.12165,6.0547,0.066944,False,6.139860391616821
Thu Jun  4 22:30:56 2020,/home/samplingfm/Benchmarks/FeatureModels/FM-3.6.1-refined.cnf,45,0,104,26256,3,5,10,1,0.00,0.005015,0.004688,0.000327,False,0.020232200622558594
Thu Jun  4 22:31:01 2020,/home/samplingfm/Benchmarks/FeatureModels/fads.cnf,1187,0,2622,22498149826383106835910071563956647969836633022087683013493060821513866247531333920741376536082522442413501037034161512400,15,32,10,5,629.20,4.14988,4.07171,0.078173,False,4.171907663345337
Thu Jun  4 22:31:11 2020,/home/samplingfm/Benchmarks/FeatureModels/linux.cnf,1232,0,2743,113408517334498827556903076632618806035325645712020896943810574666826850166370753409496068270909270496106320040206766989040,15,39,10,9,622.44,10.7392,8.70918,2.03007,False,10.760688543319702
Thu Jun  4 22:31:19 2020,/home/samplingfm/Benchmarks/FeatureModels/m5272c3.cnf,1323,0,2907,236757456339671212343440515250085432063359623357232316062924436259830130424626561012504701024010470939571791003895046764699600,15,36,10,10,670.80,7.30054,7.20117,0.099372,False,7.322977781295776
