start_time,formula_file,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time,timeout,execution_time_in
Fri Jun  5 06:13:52 2020,/home/samplingfm/Benchmarks/FeatureModels/mbx.cnf,1295,0,2832,30860278645716549050008348639103305320703930725029295269037490742849701684856040114654709023248139647629277763023893050741496930050000,15,34,10,7,641.43,11.9508,11.8783,0.072558,False,11.97578477859497
Fri Jun  5 06:13:58 2020,/home/samplingfm/Benchmarks/FeatureModels/asb.cnf,1231,0,2695,208624558379411103767821804583904842978313689091761159356391529720268946501738751047094209591166794144888724214609887754772226000,15,32,10,5,563.40,5.65191,5.59295,0.058969,False,5.675950050354004
Fri Jun  5 06:14:08 2020,/home/samplingfm/Benchmarks/FeatureModels/p2106.cnf,1249,0,2778,37128091317744599575402179011383874999037121164929894272124153053569906046091105256246897401347676166648033913021227632428560,16,37,10,7,746.57,10.6312,6.87561,3.75561,False,10.653619527816772
Fri Jun  5 06:14:25 2020,/home/samplingfm/Benchmarks/FeatureModels/nano.cnf,1265,0,2824,50304240823837766789522624609121528712034240476247190286248384341434069554186340656230554598764419278244487613647638840646567440,17,38,10,6,741.33,16.8246,13.1601,3.66453,False,16.85993790626526
Fri Jun  5 06:14:35 2020,/home/samplingfm/Benchmarks/FeatureModels/eb40a.cnf,1241,0,2771,25147921194104289081422785250166499903471452406970580431744330836041112805102287373083319107327856107961979016363631373714960,16,36,10,5,723.20,9.76303,7.15967,2.60336,False,9.78719425201416
Fri Jun  5 06:14:44 2020,/home/samplingfm/Benchmarks/FeatureModels/mcb2100.cnf,1249,0,2778,37128091317744599575402179011383874999037121164929894272124153053569906046091105256246897401347676166648033913021227632428560,16,37,10,5,740.60,9.31593,6.88647,2.42947,False,9.331886768341064
Fri Jun  5 06:14:48 2020,/home/samplingfm/Benchmarks/FeatureModels/calm16_ceb.cnf,1173,0,2604,77674052529377392824747553600935813078433450659822055905519707522967392202246841496570076051609082173630985952799694800,15,32,10,7,583.57,3.48596,3.42252,0.063446,False,3.505542039871216
Fri Jun  5 06:14:54 2020,/home/samplingfm/Benchmarks/FeatureModels/eb42.cnf,1234,0,2746,10778928877792452073414800187504526535761802837949843158387276285440959828367094357964748747967231470914611531681461362434000,16,35,10,4,671.25,6.58325,5.75734,0.825903,False,6.601802349090576
Fri Jun  5 06:15:07 2020,/home/samplingfm/Benchmarks/FeatureModels/e7t.cnf,1266,0,2785,119421541019806147825183596924748089633987033266919933380102984983069458246702346871860005508038038104228992809536990926956809399246800,15,36,10,8,641.50,12.2993,11.4386,0.860711,False,12.325929164886475
Fri Jun  5 06:15:12 2020,/home/samplingfm/Benchmarks/FeatureModels/skmb91302.cnf,1217,0,2666,104312279024946648529579719389894914749805492806872926786255139150569324938023942426100590625779291362117549733753132119206862800,15,32,10,6,573.17,4.71219,4.65664,0.055547,False,4.735467195510864
Fri Jun  5 06:15:21 2020,/home/samplingfm/Benchmarks/FeatureModels/h8max.cnf,1202,0,2673,10588503140580352230926076592226742459237633650583869306140944613374558394550413165812316262700935576476203163298719860240,15,36,10,5,632.00,8.88146,8.76748,0.113976,False,8.910069942474365
Fri Jun  5 06:15:28 2020,/home/samplingfm/Benchmarks/FeatureModels/eb55.cnf,1270,0,2836,301734715727462260059076296893642204373830880207665530473120635919317710296476497778808221124681460383874926122552230596314640,17,36,10,3,728.33,7.85937,6.86789,0.991483,False,7.881660461425781
Fri Jun  5 06:15:35 2020,/home/samplingfm/Benchmarks/FeatureModels/cma230.cnf,1212,0,2706,64076805638099426950275095315453046671350532231182612722856654516388970320712427884645443016035081597332176989650136014800,16,35,10,8,637.38,6.40343,5.60997,0.79346,False,6.422745943069458
Fri Jun  5 06:15:45 2020,/home/samplingfm/Benchmarks/FeatureModels/cerfpda.cnf,1291,0,2892,256547273025572488315926151041988422027709304388101327932836847906537071817853686673596627191897252907566795338336067036803761680,19,38,10,5,734.60,9.73495,8.61971,1.11523,False,9.749619245529175
Fri Jun  5 06:16:03 2020,/home/samplingfm/Benchmarks/FeatureModels/picasso.cnf,1248,0,2775,180467710867440004363227345494024270069218483617721085776039786849563753273932382276755133730829350283193871551738684677382000,17,38,10,6,716.67,18.6349,14.8428,3.79213,False,18.665383100509644
Fri Jun  5 06:16:08 2020,/home/samplingfm/Benchmarks/FeatureModels/psim.cnf,1181,0,2609,13453112094617398415824934984913073033840711698308292670109074570535666450360752126123266769824474558845382956879372034000,15,33,10,6,589.33,4.27412,4.22213,0.051994,False,4.300884485244751
Fri Jun  5 06:16:22 2020,/home/samplingfm/Benchmarks/FeatureModels/aaed2000.cnf,1284,0,25982,28254010094088232967411816089608956039184394124128268343571924395124352345386025802638259993786106102905002982887012648528865320706000,15,35,10,5,720.00,14.01,12.1206,1.88937,False,14.034451246261597
Fri Jun  5 06:16:32 2020,/home/samplingfm/Benchmarks/FeatureModels/moab.cnf,1277,0,2850,379666901198252663563619375285898027128788322645729182508895219614590845735121728866694659835279362331261715014602268805392850800,18,35,10,7,629.71,10.0628,9.99643,0.066353,False,10.088521480560303
